dataframe: MonthlyRate JobLevel DistanceFromHome Agesil: 0.3115742672363388, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear MonthlyIncome PercentSalaryHike Agesil: 0.37512053417306546, method: median, clusters: 3
=================================================dataframe: TrainingTimesLastYear MonthlyIncome PercentSalaryHike Agesil: 0.37512053417306546, method: median, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyRate PercentSalaryHike Agesil: 0.30168007547547937, method: single, clusters: 3
=================================================dataframe: StockOptionLevel NumCompaniesWorked PercentSalaryHike Agesil: 0.335703443654418, method: single, clusters: 3
=================================================dataframe: StockOptionLevel RateIncome PercentSalaryHike Agesil: 0.3217952264024814, method: average, clusters: 3
=================================================dataframe: JobLevel StockOptionLevel PercentSalaryHike Agesil: 0.32589901164778534, method: single, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel PercentSalaryHike Agesil: 0.3053181779729975, method: single, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel PercentSalaryHike Agesil: 0.3174158179122569, method: complete, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel PercentSalaryHike Agesil: 0.3183952481751024, method: average, clusters: 3
=================================================dataframe: MonthlyIncome StockOptionLevel PercentSalaryHike Agesil: 0.31666185174298395, method: ward, clusters: 3
=================================================dataframe: MonthlyRate StockOptionLevel PercentSalaryHike Agesil: 0.3016800754754794, method: single, clusters: 3
=================================================dataframe: NumCompaniesWorked StockOptionLevel PercentSalaryHike Agesil: 0.335703443654418, method: single, clusters: 3
=================================================dataframe: RateIncome StockOptionLevel PercentSalaryHike Agesil: 0.3217952264024814, method: average, clusters: 3
=================================================dataframe: TrainingTimesLastYear StockOptionLevel PercentSalaryHike Agesil: 0.308952097319902, method: average, clusters: 3
=================================================dataframe: TrainingTimesLastYear StockOptionLevel PercentSalaryHike Agesil: 0.36520702449655745, method: centroid, clusters: 3
=================================================dataframe: TrainingTimesLastYear StockOptionLevel PercentSalaryHike Agesil: 0.36520702449655745, method: median, clusters: 3
=================================================dataframe: YearsInCurrentRole StockOptionLevel PercentSalaryHike Agesil: 0.3042328052565528, method: single, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear PercentSalaryHike Agesil: 0.3319093773975332, method: median, clusters: 3
=================================================dataframe: JobLevel TrainingTimesLastYear PercentSalaryHike Agesil: 0.3319093773975332, method: median, clusters: 4
=================================================dataframe: MonthlyIncome TrainingTimesLastYear PercentSalaryHike Agesil: 0.37512053417306546, method: median, clusters: 3
=================================================dataframe: MonthlyIncome TrainingTimesLastYear PercentSalaryHike Agesil: 0.37512053417306546, method: median, clusters: 4
=================================================dataframe: StockOptionLevel TrainingTimesLastYear PercentSalaryHike Agesil: 0.30895209731911527, method: average, clusters: 3
=================================================dataframe: StockOptionLevel TrainingTimesLastYear PercentSalaryHike Agesil: 0.36520702449577463, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel TrainingTimesLastYear PercentSalaryHike Agesil: 0.36520702449577463, method: median, clusters: 3
=================================================dataframe: StockOptionLevel YearsInCurrentRole PercentSalaryHike Agesil: 0.3042328052565528, method: single, clusters: 3
=================================================dataframe: StockOptionLevel DistanceFromHome RateIncome Agesil: 0.3296449290618659, method: centroid, clusters: 3
=================================================dataframe: MonthlyRate MonthlyIncome RateIncome Agesil: 0.32135243147732545, method: average, clusters: 3
=================================================dataframe: MonthlyRate MonthlyIncome RateIncome Agesil: 0.3162706997344877, method: centroid, clusters: 3
=================================================dataframe: MonthlyRate MonthlyIncome RateIncome Agesil: 0.3042091769567288, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.319452125324588, method: single, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.36766486276192284, method: average, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.3323839499798566, method: weighted, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.37393816927805923, method: centroid, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.3325305301269467, method: median, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.3248776466763713, method: ward, clusters: 3
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.31165726724379544, method: complete, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.33892583390360553, method: average, clusters: 4
=================================================dataframe: StockOptionLevel MonthlyIncome RateIncome Agesil: 0.30816695628879426, method: ward, clusters: 4
=================================================dataframe: TrainingTimesLastYear MonthlyIncome RateIncome Agesil: 0.3197221762575177, method: single, clusters: 3
=================================================dataframe: YearsInCurrentRole MonthlyIncome RateIncome Agesil: 0.3126843621392289, method: centroid, clusters: 3
=================================================dataframe: MonthlyIncome MonthlyRate RateIncome Agesil: 0.32135243147732545, method: average, clusters: 3
