,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
95,37.0,No,Sales,1.0,College,Life Sciences,Low,Male,High,2.9999999999999996,Sales Executive,Very High,Married,2996.0000000000023,18092.0,2.9999999999999996,No,14.0,MISSING,Very High,1.0,23.999999999999996,2.0,Better,5.999999999999999,0.0,1.0,0.0
96,26.0,No,Human Resources,10.000000000000002,Master,Human Resources,Medium,Female,Medium,5.000000000000001,Manager,Very High,Divorced,2933.0000000000045,8860.999999999995,2.9999999999999996,No,15.000000000000005,Excellent,Medium,2.9999999999999996,22.999999999999996,3.0,Good,1.0,5.999999999999999,11.999999999999998,5.999999999999999
97,47.0,No,Sales,20.000000000000004,Bachelor,Technical Degree,High,Male,High,1.0,Sales Representative,Very High,Married,2976.0000000000023,18203.000000000007,1.0,No,15.000000000000005,Excellent,Medium,1.0,2.9999999999999996,3.0,Better,0.0,1.0,0.0,2.0000000000000004
98,36.0,No,Research & Development,5.999999999999999,Below College,Life Sciences,High,Male,Medium,4.0,Healthcare Representative,High,Married,2809.9999999999995,11652.0,2.0000000000000004,Yes,19.000000000000004,MISSING,Medium,1.0,29.99999999999999,1.0,Better,5.000000000000001,11.0,2.0000000000000004,11.999999999999998
99,33.0,No,Research & Development,2.0000000000000004,Master,Life Sciences,High,Female,High,2.0000000000000004,Healthcare Representative,Very High,Married,3452.0,5718.0,1.0,No,12.999999999999996,Excellent,Medium,2.0000000000000004,10.000000000000002,4.0,Better,2.9999999999999996,2.0000000000000004,2.0000000000000004,2.0000000000000004
100,42.0,No,Research & Development,7.000000000000001,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,High,Divorced,2758.9999999999995,7152.000000000002,1.0,No,12.999999999999996,MISSING,Medium,2.0000000000000004,1.0,2.0,Good,2.0000000000000004,0.0,0.0,0.0
101,31.0,Yes,Research & Development,21.0,College,Medical,Very High,Male,High,2.0000000000000004,Healthcare Representative,Medium,Married,4174.000000000011,10841.999999999998,4.0,No,22.0,Excellent,Very High,1.0,12.999999999999996,3.0,Best,1.0,7.000000000000001,2.9999999999999996,7.000000000000001
102,26.0,No,Research & Development,23.999999999999996,Bachelor,Medical,Very High,Male,High,1.0,Laboratory Technician,Medium,Single,2041.9999999999995,6408.999999999998,8.000000000000002,No,22.0,Excellent,Very High,0.0,5.999999999999999,3.0,Better,2.9999999999999996,2.9999999999999996,1.0,2.0000000000000004
103,45.0,No,Sales,7.000000000000001,Bachelor,Marketing,High,Male,High,2.0000000000000004,Sales Executive,Low,Divorced,6631.999999999997,24795.0,4.0,No,11.0,Excellent,Low,2.9999999999999996,15.000000000000005,2.0,Better,8.000000000000002,2.0000000000000004,2.0000000000000004,2.0000000000000004
104,58.0,No,Sales,2.0000000000000004,College,Life Sciences,Medium,Female,High,2.0000000000000004,Sales Executive,Low,Divorced,19701.000000000047,19461.0,2.9999999999999996,No,15.000000000000005,Outstanding,Very High,1.0,11.0,3.0,Better,9.0,7.000000000000001,1.0,7.000000000000001
105,38.0,No,Research & Development,25.0,College,Life Sciences,Medium,Male,Medium,2.0000000000000004,Manufacturing Director,Very High,Married,8394.000000000015,23887.999999999996,0.0,No,12.999999999999996,Excellent,Very High,2.0000000000000004,10.000000000000002,3.0,Good,11.0,8.000000000000002,2.9999999999999996,8.000000000000002
106,35.0,No,Research & Development,8.000000000000002,Master,Life Sciences,High,Male,High,2.0000000000000004,Laboratory Technician,High,Single,7295.000000000011,23428.00000000001,7.000000000000001,No,11.0,Excellent,High,0.0,19.000000000000004,3.0,Better,10.000000000000002,0.0,0.0,0.0
107,42.0,No,Human Resources,4.0,Bachelor,Life Sciences,High,Female,Low,2.9999999999999996,Human Resources,High,Married,4556.0,6595.000000000001,4.0,No,21.0,MISSING,High,2.0000000000000004,9.0,3.0,Best,5.000000000000001,0.0,0.0,2.9999999999999996
108,45.0,No,Research & Development,19.000000000000004,College,Medical,Medium,Female,High,1.0,Laboratory Technician,Very High,Divorced,18061.0,8757.999999999998,0.0,No,11.0,Outstanding,High,1.0,2.9999999999999996,4.0,Better,0.0,2.0000000000000004,1.0,2.0000000000000004
109,32.0,No,Research & Development,14.0,Bachelor,Medical,High,Male,Medium,5.000000000000001,Research Director,High,Single,4077.9999999999986,17544.000000000004,1.0,No,14.0,Excellent,Low,0.0,21.0,3.0,Best,2.9999999999999996,7.000000000000001,4.0,9.0
110,38.0,No,Research & Development,17.999999999999996,Bachelor,Medical,Medium,Male,Low,2.0000000000000004,Healthcare Representative,Very High,Married,2843.9999999999945,24538.999999999996,2.9999999999999996,Yes,16.0,MISSING,High,1.0,15.000000000000005,2.0,Better,7.000000000000001,0.0,1.0,0.0
111,36.0,No,Research & Development,5.999999999999999,Master,Other,Medium,Male,Medium,4.0,Research Director,Very High,Divorced,2063.999999999997,2670.9999999999995,4.0,Yes,14.0,MISSING,High,1.0,21.0,2.0,Good,16.0,0.0,0.0,0.0
112,29.0,No,Research & Development,2.9999999999999996,Master,Life Sciences,High,Male,Medium,1.0,Research Scientist,Very High,Married,2339.999999999999,22478.0,2.9999999999999996,No,17.0,Excellent,Very High,2.9999999999999996,5.999999999999999,1.0,Better,5.999999999999999,0.0,0.0,0.0
113,39.0,No,Research & Development,9.0,College,Life Sciences,Low,Female,High,2.0000000000000004,Research Scientist,High,Married,4174.000000000011,22473.999999999996,2.9999999999999996,No,11.0,Excellent,High,2.0000000000000004,9.0,2.0,Good,20.000000000000004,2.9999999999999996,2.0000000000000004,2.9999999999999996
114,31.0,No,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Low,Divorced,5476.000000000005,20284.000000000004,5.000000000000001,No,14.0,Excellent,High,2.0000000000000004,10.000000000000002,2.0,Better,10.000000000000002,2.9999999999999996,1.0,2.9999999999999996
115,45.0,No,Research & Development,22.999999999999996,College,Medical,High,Female,Very High,2.0000000000000004,Laboratory Technician,Very High,Married,5768.999999999997,12290.0,4.0,No,17.0,Excellent,High,1.0,17.0,3.0,Better,10.000000000000002,2.0000000000000004,0.0,2.9999999999999996
116,27.5,Yes,Sales,9.0,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Low,Married,2268.999999999993,26955.999999999996,1.0,No,19.000000000000004,Excellent,Low,1.0,1.0,2.0,Good,2.0000000000000004,0.0,1.0,0.0
117,39.5,No,Sales,2.0000000000000004,Master,Life Sciences,Low,Female,High,2.0000000000000004,Sales Executive,Very High,Married,2033.0000000000025,19246.000000000004,1.0,No,20.000000000000004,Excellent,High,1.0,7.000000000000001,3.0,Better,1.0,7.000000000000001,7.000000000000001,7.000000000000001
118,27.5,No,Research & Development,17.999999999999996,Master,Life Sciences,Low,Male,High,2.0000000000000004,Manufacturing Director,Very High,Single,2063.999999999997,23238.00000000001,2.0000000000000004,No,20.000000000000004,Excellent,Low,0.0,17.999999999999996,2.0,Better,2.0000000000000004,9.0,0.0,9.0
119,45.5,No,Research & Development,9.0,Doctor,Life Sciences,Very High,Male,Medium,2.0000000000000004,Healthcare Representative,Very High,Married,2435.9999999999986,14242.000000000002,9.0,No,14.0,Excellent,Very High,1.0,5.000000000000001,2.0,Bad,5.000000000000001,2.0000000000000004,0.0,2.0000000000000004
120,50.0,No,Research & Development,2.0000000000000004,Bachelor,Medical,High,Female,Medium,1.0,Laboratory Technician,Medium,Married,18171.999999999964,24052.000000000004,4.0,No,14.0,Excellent,Medium,1.0,4.0,1.0,Better,8.000000000000002,0.0,0.0,0.0
121,33.5,Yes,Sales,9.0,Bachelor,Marketing,Very High,Female,High,1.0,Sales Representative,Very High,Single,7945.000000000018,17204.999999999996,1.0,Yes,14.0,Excellent,Medium,0.0,2.0000000000000004,2.0,Better,4.0,2.0000000000000004,0.0,2.0000000000000004
122,34.0,Yes,Sales,1.0,Bachelor,Life Sciences,Medium,Male,Medium,2.0000000000000004,Sales Executive,Low,Married,8394.000000000015,5323.0,1.0,No,11.0,Excellent,Very High,1.0,10.000000000000002,4.0,Better,15.000000000000005,8.000000000000002,5.999999999999999,7.000000000000001
123,25.0,No,Human Resources,2.0000000000000004,Below College,Technical Degree,High,Male,High,1.0,Human Resources,High,Divorced,4256.000000000002,24017.000000000004,0.0,Yes,11.0,Excellent,High,1.0,4.0,1.0,Better,5.000000000000001,2.0000000000000004,1.0,0.0
124,26.0,No,Research & Development,2.0000000000000004,College,Life Sciences,High,Male,Medium,2.0000000000000004,Healthcare Representative,Very High,Divorced,5296.000000000002,15850.000000000002,5.000000000000001,No,14.0,Excellent,Very High,1.0,17.0,3.0,Best,8.000000000000002,0.0,0.0,0.0
125,34.0,No,Research & Development,25.999999999999996,Doctor,Medical,Low,Male,High,2.9999999999999996,Research Director,Low,Married,3736.9999999999955,23280.999999999993,2.9999999999999996,Yes,17.0,Excellent,High,0.0,20.000000000000004,1.0,Better,2.9999999999999996,0.0,0.0,0.0
126,35.0,No,Human Resources,1.0,Master,Other,Very High,Female,High,1.0,Human Resources,Medium,Married,2429.9999999999977,5224.0,0.0,Yes,11.0,MISSING,Medium,1.0,7.000000000000001,3.0,Better,5.000000000000001,2.0000000000000004,1.0,2.0000000000000004
127,38.0,No,Sales,1.0,Bachelor,Life Sciences,High,Female,High,2.0000000000000004,Sales Executive,High,Married,2063.999999999997,20155.999999999996,1.0,No,17.0,Excellent,Medium,1.0,8.000000000000002,4.0,Better,10.000000000000002,7.000000000000001,7.000000000000001,7.000000000000001
128,37.0,No,Research & Development,2.9999999999999996,Bachelor,Medical,Very High,Female,High,2.9999999999999996,Manufacturing Director,Medium,Divorced,3033.9999999999964,8039.000000000001,0.0,No,17.0,Excellent,Medium,2.9999999999999996,10.000000000000002,2.0,Good,17.999999999999996,7.000000000000001,1.0,7.000000000000001
129,45.0,No,Sales,2.0000000000000004,Master,Life Sciences,Low,Male,Medium,5.000000000000001,Manager,High,Single,10748.000000000005,21030.0,1.0,Yes,17.999999999999996,Outstanding,Very High,0.0,33.0,3.0,Best,22.999999999999996,7.000000000000001,15.000000000000005,11.999999999999998
130,38.0,No,Sales,2.0000000000000004,College,Medical,High,Male,High,4.0,Manager,High,Divorced,6288.000000000007,13938.0,5.999999999999999,No,12.999999999999996,Excellent,High,1.0,22.0,3.0,Best,4.0,12.999999999999996,15.000000000000005,2.0000000000000004
131,29.0,No,Research & Development,2.0000000000000004,Below College,Medical,Medium,Male,Medium,1.0,Laboratory Technician,Very High,Single,8394.000000000015,11161.999999999998,0.0,No,12.999999999999996,Outstanding,Very High,0.0,5.999999999999999,3.0,Better,10.000000000000002,2.9999999999999996,1.0,2.0000000000000004
132,37.0,No,Sales,21.0,Bachelor,Marketing,High,Male,Very High,1.0,Sales Representative,Very High,Single,4174.000000000011,5049.999999999999,1.0,No,17.0,Excellent,Very High,0.0,2.0000000000000004,3.0,Better,0.0,1.0,2.0000000000000004,2.0000000000000004
133,51.0,No,Research & Development,9.0,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Low,Married,10650.000000000007,4344.0,1.0,No,14.0,MISSING,Very High,1.0,5.000000000000001,2.0,Best,4.0,2.9999999999999996,0.0,2.0000000000000004
134,24.0,No,Research & Development,5.000000000000001,Bachelor,Medical,Medium,Female,High,2.0000000000000004,Manufacturing Director,Low,Single,4162.000000000003,3786.9999999999995,0.0,No,19.000000000000004,Excellent,Medium,0.0,10.000000000000002,3.0,Better,5.000000000000001,4.0,1.0,7.000000000000001
135,54.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Medium,4.0,Manager,Low,Married,6853.9999999999945,17996.999999999996,7.000000000000001,No,11.0,Excellent,Low,1.0,21.0,2.0,Bad,7.000000000000001,2.0000000000000004,0.0,2.0000000000000004
136,33.5,No,Research & Development,7.000000000000001,Bachelor,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Single,2063.999999999997,11925.000000000002,1.0,No,20.000000000000004,MISSING,High,0.0,7.000000000000001,3.0,Better,10.000000000000002,7.000000000000001,5.000000000000001,7.000000000000001
137,27.0,Yes,Sales,19.000000000000004,Bachelor,Marketing,Low,Male,Very High,2.0000000000000004,Sales Executive,Very High,Single,5070.999999999987,4652.000000000001,8.000000000000002,Yes,12.999999999999996,Outstanding,Medium,0.0,9.0,3.0,Good,5.999999999999999,2.0000000000000004,0.0,4.0
138,45.5,No,Research & Development,7.000000000000001,Master,Medical,Low,Male,Medium,2.9999999999999996,Healthcare Representative,Very High,Married,4284.000000000001,2094.0000000000014,2.9999999999999996,No,14.0,Outstanding,Very High,1.0,23.999999999999996,2.0,Better,4.0,5.999999999999999,5.000000000000001,17.0
139,40.0,No,Research & Development,25.0,Bachelor,Medical,Low,Male,High,2.9999999999999996,Healthcare Representative,High,Single,10504.00000000001,13084.000000000002,2.0000000000000004,No,22.999999999999996,Excellent,Medium,0.0,25.0,2.0,Better,2.0000000000000004,14.0,11.999999999999998,11.0
140,33.5,No,Sales,5.000000000000001,Bachelor,Marketing,Very High,Male,Medium,2.0000000000000004,Sales Executive,High,Divorced,3065.000000000001,5431.0,1.0,No,12.999999999999996,Excellent,High,2.9999999999999996,10.000000000000002,3.0,Better,4.0,9.0,1.0,2.0000000000000004
141,26.0,No,Research & Development,2.9999999999999996,Master,Medical,High,Female,High,2.0000000000000004,Manufacturing Director,Low,Married,2658.999999999998,13553.999999999996,1.0,No,11.999999999999998,Excellent,High,1.0,8.000000000000002,2.0,Best,2.9999999999999996,7.000000000000001,5.999999999999999,2.9999999999999996
142,57.0,Yes,Research & Development,2.0000000000000004,Bachelor,Life Sciences,Low,Male,High,4.0,Healthcare Representative,Very High,Divorced,2063.999999999997,13547.0,7.000000000000001,No,11.0,Excellent,Very High,2.9999999999999996,21.0,2.0,Better,5.000000000000001,7.000000000000001,11.0,5.000000000000001
143,42.0,No,Sales,25.999999999999996,Below College,Medical,High,Female,High,2.0000000000000004,Sales Executive,Very High,Single,6062.0,22807.0,1.0,No,22.999999999999996,Excellent,Medium,0.0,5.999999999999999,4.0,Good,4.0,5.000000000000001,1.0,4.0
144,27.0,No,Human Resources,5.999999999999999,College,Medical,High,Female,High,4.0,Manager,Very High,Single,9981.000000000018,17381.0,1.0,Yes,21.0,Excellent,Very High,0.0,21.0,2.0,Better,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001
145,33.0,No,Research & Development,16.0,College,Medical,Medium,Female,Very High,2.0000000000000004,Healthcare Representative,Low,Single,2063.999999999997,4823.999999999999,0.0,No,19.000000000000004,Excellent,High,0.0,9.0,2.0,Better,2.0000000000000004,2.9999999999999996,0.0,7.000000000000001
146,50.0,No,Research & Development,8.000000000000002,Master,Life Sciences,Medium,Female,Medium,2.9999999999999996,Research Director,Medium,Married,10504.00000000001,15735.999999999998,5.000000000000001,No,16.0,Excellent,Very High,2.0000000000000004,16.0,2.0,Bad,2.9999999999999996,9.0,4.0,7.000000000000001
147,45.0,No,Research & Development,4.0,Doctor,Medical,High,Male,Medium,4.0,Manager,Very High,Married,2177.000000000002,5602.000000000002,2.0000000000000004,No,25.0,Excellent,Medium,1.0,22.999999999999996,3.0,Better,5.999999999999999,2.0000000000000004,2.0000000000000004,2.0000000000000004
148,49.0,No,Sales,9.0,Master,Life Sciences,Medium,Male,High,2.0000000000000004,Sales Executive,Very High,Single,5389.999999999999,20750.0,1.0,No,16.0,Excellent,Very High,0.0,7.000000000000001,3.0,Better,9.0,5.000000000000001,0.0,7.000000000000001
149,39.0,Yes,Sales,11.999999999999998,Master,Other,Very High,Male,High,2.0000000000000004,Sales Executive,Very High,Single,17068.000000000044,10413.999999999996,2.9999999999999996,Yes,23.999999999999996,Excellent,Low,0.0,12.999999999999996,3.0,Best,21.0,9.0,5.999999999999999,7.000000000000001
150,39.0,No,Research & Development,1.0,Below College,Life Sciences,High,Female,High,1.0,Research Scientist,Low,Single,6284.000000000002,14560.999999999996,2.9999999999999996,No,17.0,Excellent,Very High,0.0,8.000000000000002,2.0,Good,9.0,0.0,0.0,0.0
151,34.0,No,Research & Development,4.0,Below College,Life Sciences,Low,Female,High,5.000000000000001,Research Director,Medium,Divorced,2063.999999999997,15815.0,2.9999999999999996,No,14.0,Excellent,Low,2.0000000000000004,28.000000000000004,3.0,Good,5.000000000000001,4.0,1.0,5.999999999999999
152,28.0,Yes,Research & Development,16.0,Master,Medical,Low,Male,High,1.0,Laboratory Technician,Medium,Divorced,2154.0000000000005,14179.999999999998,2.0000000000000004,Yes,12.999999999999996,Excellent,Very High,1.0,5.000000000000001,2.0,Better,4.0,2.0000000000000004,0.0,2.0000000000000004
153,42.0,No,Research & Development,1.0,Below College,Technical Degree,Very High,Female,Medium,1.0,Research Scientist,Medium,Single,3673.000000000004,25326.0,1.0,Yes,11.0,Excellent,High,0.0,2.0000000000000004,3.0,Best,11.999999999999998,2.0000000000000004,2.0000000000000004,2.0000000000000004
154,37.0,No,Sales,4.0,Below College,Medical,Very High,Female,High,2.0000000000000004,Sales Executive,High,Married,3021.9999999999927,15210.999999999996,1.0,Yes,11.999999999999998,Outstanding,High,2.0000000000000004,5.000000000000001,1.0,Better,2.5000000000000004,4.0,0.0,2.9999999999999996
155,36.0,Yes,Sales,27.0,Bachelor,Marketing,Medium,Female,High,2.9999999999999996,Sales Executive,Very High,Married,8858.000000000013,24524.999999999996,1.0,No,22.0,Excellent,Very High,2.9999999999999996,10.000000000000002,2.0,Good,14.0,4.0,1.0,9.0
156,37.0,No,Research & Development,22.0,Bachelor,Medical,Very High,Female,High,2.9999999999999996,Manufacturing Director,Low,Single,13744.000000000011,5082.999999999997,1.0,Yes,12.999999999999996,Outstanding,High,0.0,21.0,2.0,Better,16.0,5.999999999999999,2.0000000000000004,8.000000000000002
157,25.0,No,Sales,11.0,Bachelor,Medical,High,Male,Very High,1.0,Sales Representative,Very High,Married,4174.000000000011,6527.0,8.000000000000002,No,14.0,Excellent,Medium,1.0,5.000000000000001,3.0,Better,7.000000000000001,0.0,0.0,0.0
158,27.0,No,Research & Development,22.999999999999996,Master,Life Sciences,Very High,Male,High,2.0000000000000004,Healthcare Representative,Very High,Divorced,4066.0000000000086,18899.0,9.0,No,14.0,Excellent,Medium,1.0,10.000000000000002,3.0,Better,7.000000000000001,2.0000000000000004,1.0,2.0000000000000004
