Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
57.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,2.0,Healthcare Representative,Very High,Divorced,2.6457513110645907,No,3.3166247903554,Excellent,Very High,0.15235845574665954,1.7320508075688772,2.0,Better,2.6457513110645907,0.2380952380952381
42.0,No,Sales,5.0990195135927845,Below College,Medical,High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,1.0,No,4.795831523312719,Excellent,Medium,0.2657955890735301,0.0,4.0,Good,2.23606797749979,0.6666666666666669
27.0,No,Human Resources,2.449489742783178,College,Medical,High,Female,High,2.0,Manager,Very High,Single,1.0,Yes,4.58257569495584,Excellent,Very High,0.5742477417870099,0.0,2.0,Better,2.6457513110645907,0.3333333333333334
33.0,No,Research & Development,4.0,College,Medical,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Low,Single,0.0,No,4.358898943540674,Excellent,High,0.4278606965174124,0.0,2.0,Better,1.7320508075688772,0.22222222222222227
50.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Medium,Female,Medium,1.7320508075688772,Research Director,Medium,Married,2.23606797749979,No,4.0,Excellent,Very High,0.6675139806812411,1.4142135623730951,2.0,Bad,3.0,0.1875
45.0,No,Research & Development,2.0,Doctor,Medical,High,Male,Medium,2.0,Manager,Very High,Married,1.4142135623730951,No,5.0,Excellent,Medium,0.3886112102820423,1.0,3.0,Better,1.4142135623730951,0.2608695652173913
34.0,No,Research & Development,2.0,Below College,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Divorced,1.7320508075688772,No,3.7416573867739413,Excellent,Low,0.1305090104331329,1.4142135623730951,3.0,Good,2.0,0.17857142857142858
28.0,Yes,Research & Development,4.0,Master,Medical,Low,Male,High,1.0,Laboratory Technician,Medium,Divorced,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,0.15190409026798313,1.0,2.0,Better,1.4142135623730951,0.7999999999999999
37.0,No,Sales,2.0,Below College,Medical,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,1.0,Yes,3.4641016151377544,Outstanding,High,0.1986720136743142,1.4142135623730951,1.0,Better,2.0,0.5000000000000001
33.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Very High,Male,Medium,1.4142135623730951,Laboratory Technician,Low,Single,2.0,No,3.6055512754639887,Outstanding,Very High,0.20453969701575714,0.0,5.0,Better,1.4142135623730951,1.0
27.0,No,Research & Development,4.795831523312719,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,3.0,No,3.7416573867739413,Excellent,Medium,0.2151436583946245,1.0,3.0,Better,1.4142135623730951,0.7000000000000001
22.0,No,Research & Development,2.6457513110645907,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Single,1.7320508075688772,No,4.58257569495584,MISSING,Medium,0.25306057554719386,0.0,3.0,Best,2.23606797749979,0.11764705882352942
28.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Medium,1.0,Research Scientist,Medium,Married,0.0,No,4.123105625617661,Excellent,Low,0.16076540605695336,0.0,2.0,Bad,1.7320508075688772,0.8333333333333336
38.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Divorced,1.0,Yes,4.0,Excellent,High,0.405796301407673,1.0,2.0,Better,3.3166247903554,0.05
25.0,No,Research & Development,4.123105625617661,Doctor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Research Director,Low,Divorced,2.23606797749979,No,3.8729833462074175,Excellent,High,0.09535507938674308,1.7320508075688772,1.0,Better,3.3166247903554,0.3684210526315789
26.0,No,Sales,3.8729833462074175,Master,Marketing,Very High,Male,Low,1.4142135623730951,Sales Executive,Very High,Divorced,1.0,No,4.898979485566356,Excellent,Low,0.1923150632426216,1.0,3.0,Good,3.4641016151377544,0.3333333333333333
44.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,Very High,1.4142135623730951,Manufacturing Director,Very High,Divorced,1.0,No,3.6055512754639887,Excellent,Low,0.12141176470588225,1.0,2.0,Better,2.6457513110645907,0.2777777777777778
53.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,High,Female,High,1.0,Research Scientist,Low,Divorced,2.0,Yes,4.242640687119285,MISSING,High,0.93012411220317,1.0,2.0,Better,1.4142135623730951,0.1578947368421052
33.5,No,Research & Development,2.23606797749979,College,Medical,Low,Male,High,2.23606797749979,Research Director,Low,Married,2.0,No,3.3166247903554,Excellent,High,0.5174521095310841,1.0,3.0,Good,1.4142135623730951,0.2083333333333334
50.0,No,Research & Development,1.7320508075688772,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Married,1.0,No,3.8729833462074175,MISSING,High,0.4345200916094121,1.0,3.0,Better,2.6457513110645907,0.29999999999999993
25.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,Low,2.23606797749979,Research Director,Very High,Married,1.7320508075688772,No,3.7416573867739413,Excellent,Medium,0.1295570469798656,1.0,2.0,Better,2.6457513110645907,0.04000000000000002
45.0,No,Research & Development,2.8284271247461903,College,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,1.7320508075688772,Yes,4.242640687119285,Excellent,High,0.7107793236059269,0.0,2.0,Better,1.4142135623730951,0.7499999999999997
32.0,No,Research & Development,2.449489742783178,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,Low,Married,3.0,No,3.6055512754639887,Excellent,Medium,0.3577011184476477,1.0,2.0,Best,2.6457513110645907,0.5555555555555557
25.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Single,1.4142135623730951,Yes,3.4641016151377544,Outstanding,Very High,0.229654878568385,0.0,2.0,Good,0.0,0.16666666666666666
35.0,Yes,Sales,3.3166247903554,Master,Other,Very High,Male,Very High,1.4142135623730951,Sales Executive,High,Married,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,0.08630927490173111,0.0,3.0,Better,1.4142135623730951,1.0
22.0,No,Sales,1.0,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,High,Single,1.0,No,3.7416573867739413,MISSING,Low,0.2717678100263853,0.0,2.0,Best,2.6457513110645907,0.1
34.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,Very High,Male,Very High,1.0,Laboratory Technician,High,Married,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,0.21000222271615904,1.0,3.0,Better,2.6457513110645907,0.8999999999999999
57.5,No,Sales,2.6457513110645907,Master,Marketing,Medium,Female,Very High,1.4142135623730951,Sales Executive,Very High,Divorced,0.0,Yes,4.242640687119285,Excellent,Medium,0.26494078766180096,1.0,4.0,Better,2.6457513110645907,0.4999999999999999
34.0,No,Sales,3.7416573867739413,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,1.4142135623730951,No,3.4641016151377544,Excellent,Very High,0.4637632135306554,0.0,3.0,Better,2.6457513110645907,0.1
19.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Medium,Female,High,2.23606797749979,Research Director,Very High,Married,1.7320508075688772,No,3.8729833462074175,Outstanding,Very High,0.4574173824428593,0.0,2.0,Better,2.0,0.035714285714285705
36.0,No,Research & Development,2.6457513110645907,College,Medical,Very High,Male,High,1.4142135623730951,Manufacturing Director,High,Single,2.449489742783178,No,3.7416573867739413,Excellent,Medium,0.08613238629070208,0.0,3.0,Better,1.4142135623730951,0.3125000000000001
35.0,No,Research & Development,2.23606797749979,Master,Technical Degree,Low,Male,High,1.4142135623730951,Healthcare Representative,High,Married,1.4142135623730951,No,3.7416573867739413,Excellent,Medium,0.1938330082659984,1.0,2.0,Good,1.4142135623730951,0.1
45.0,Yes,Sales,2.449489742783178,College,Marketing,Very High,Male,Low,1.0,Sales Representative,High,Divorced,0.0,No,4.0,Excellent,Very High,0.5250958948828859,1.0,1.0,Good,1.4142135623730951,1.0
57.5,No,Research & Development,1.7320508075688772,Below College,Life Sciences,Low,Female,High,1.4142135623730951,Healthcare Representative,Very High,Single,0.0,No,4.123105625617661,Excellent,High,0.2023264169585918,0.0,3.0,Good,1.4142135623730951,0.14285714285714282
27.0,No,Research & Development,3.4641016151377544,Doctor,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,Very High,Single,0.0,No,3.3166247903554,Excellent,Medium,0.2663858574254904,0.0,6.0,Good,2.8284271247461903,0.4999999999999999
29.0,No,Sales,2.6457513110645907,Bachelor,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,Very High,Divorced,2.0,No,3.4641016151377544,Outstanding,Very High,0.5843483130337409,1.7320508075688772,3.0,Better,2.6457513110645907,0.7692307692307696
37.0,No,Research & Development,2.6457513110645907,College,Technical Degree,Medium,Male,Very High,1.0,Research Scientist,High,Married,1.0,No,3.6055512754639887,Excellent,High,0.6459735991093672,0.0,1.0,Better,2.449489742783178,1.0
40.0,Yes,Human Resources,2.8284271247461903,Bachelor,Human Resources,High,Male,Medium,1.0,Human Resources,Very High,Divorced,2.449489742783178,No,3.3166247903554,Excellent,High,0.64570489108097,1.0,0.0,Good,1.4142135623730951,0.6666666666666669
35.0,No,Human Resources,3.1622776601683795,Bachelor,Human Resources,High,Male,High,2.0,Manager,Low,Married,0.0,No,3.7416573867739413,Excellent,High,0.1358931150698122,1.0,2.0,Better,2.6457513110645907,0.3809523809523811
28.0,Yes,Sales,1.0,Bachelor,Medical,Medium,Male,Medium,1.0,Sales Representative,High,Divorced,2.449489742783178,Yes,4.358898943540674,Outstanding,High,0.3568574100841771,1.7320508075688772,5.0,Better,1.4142135623730951,0.2
41.0,No,Research & Development,1.4142135623730951,College,Medical,Low,Female,High,2.23606797749979,Research Director,High,Divorced,0.0,No,4.358898943540674,Excellent,Very High,0.7016305261388484,1.0,0.0,Better,2.6457513110645907,0.2727272727272727
40.0,No,Sales,2.8284271247461903,Master,Technical Degree,Low,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,2.0,No,3.6055512754639887,Excellent,Very High,0.17960080147965482,1.4142135623730951,4.0,Better,2.6457513110645907,0.7500000000000001
22.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,1.0,No,4.47213595499958,Excellent,Low,0.14547764037807762,1.0,3.0,Bad,2.23606797749979,0.3333333333333334
33.0,No,Research & Development,4.795831523312719,College,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Low,Married,1.0,Yes,3.8729833462074175,Excellent,High,0.7482014388489215,1.0,5.0,Better,2.8284271247461903,0.6666666666666665
50.0,No,Research & Development,2.0,Master,Technical Degree,Very High,Male,High,2.23606797749979,Manager,Low,Divorced,2.0,No,3.6055512754639887,Excellent,Very High,0.11111709286675624,1.0,3.0,Better,1.4142135623730951,0.21428571428571425
33.0,No,Research & Development,2.0,College,Medical,Low,Male,Medium,2.23606797749979,Manager,High,Married,1.4142135623730951,No,3.6055512754639887,Excellent,High,0.9642857142857156,1.0,3.0,Best,0.0,0.5652173913043478
33.5,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Low,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Divorced,1.4142135623730951,No,3.8729833462074175,Excellent,High,0.5973389355742289,1.0,4.0,Good,1.7320508075688772,0.07692307692307697
51.0,No,Research & Development,5.385164807134505,Bachelor,Technical Degree,Medium,Male,High,1.7320508075688772,Manufacturing Director,Very High,Married,2.0,Yes,4.242640687119285,Excellent,Very High,0.2835597826086965,1.4142135623730951,2.0,Best,1.0,0.4
29.0,Yes,Research & Development,1.4142135623730951,College,Life Sciences,Low,Female,High,1.0,Laboratory Technician,Low,Married,2.6457513110645907,No,4.47213595499958,Excellent,Low,0.10079501603979724,0.0,2.0,Best,2.6457513110645907,0.3846153846153848
39.0,No,Research & Development,3.4641016151377544,Bachelor,Medical,Medium,Female,High,1.0,Laboratory Technician,Medium,Divorced,2.8284271247461903,No,4.69041575982343,Excellent,Medium,0.5813226094727449,1.7320508075688772,3.0,Good,1.7320508075688772,0.7142857142857143
40.0,Yes,Research & Development,4.123105625617661,Master,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Single,1.0,Yes,3.6055512754639887,Excellent,Very High,0.16849032358553007,0.0,2.0,Better,1.4142135623730951,0.0
55.0,No,Human Resources,5.0990195135927845,Master,Human Resources,High,Male,Very High,2.23606797749979,Manager,Medium,Married,2.0,Yes,4.242640687119285,Excellent,Low,0.7375924993219949,1.0,3.0,Better,3.0,0.028571428571428564
50.0,No,Research & Development,1.4142135623730951,College,Medical,Low,Female,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,2.23606797749979,No,3.6055512754639887,Excellent,High,0.8504533766409533,1.7320508075688772,2.0,Better,0.0,0.12500000000000006
57.5,No,Research & Development,5.0,Master,Medical,High,Female,Medium,2.0,Manufacturing Director,Very High,Married,1.7320508075688772,No,4.69041575982343,Excellent,High,0.1976035316375868,0.0,2.0,Better,2.8284271247461903,0.1935483870967742
23.0,No,Research & Development,2.449489742783178,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Very High,Married,1.0,No,3.6055512754639887,Outstanding,Low,0.08636398147445146,1.0,5.0,Better,2.8284271247461903,0.29999999999999993
36.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Medium,Male,High,2.0,Manufacturing Director,High,Single,2.6457513110645907,No,3.8729833462074175,Excellent,High,0.6194264388135918,0.0,2.0,Better,2.449489742783178,0.5909090909090906
24.0,No,Human Resources,1.4142135623730951,Bachelor,Life Sciences,Very High,Female,Medium,1.4142135623730951,Human Resources,Very High,Married,2.8284271247461903,No,3.3166247903554,Excellent,High,0.587548138639281,1.4142135623730951,3.0,Better,2.0,0.1538461538461539
31.0,No,Sales,2.0,College,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Low,Divorced,2.0,Yes,3.3166247903554,MISSING,Low,0.4606741573033704,1.0,1.0,Best,2.0,0.5555555555555556
29.0,No,Research & Development,4.123105625617661,Below College,Medical,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,High,Divorced,1.0,No,3.8729833462074175,Excellent,Medium,0.10556868598913642,1.4142135623730951,2.0,Better,1.4142135623730951,0.4
21.5,No,Research & Development,1.4142135623730951,Master,Life Sciences,Low,Male,High,2.0,Manager,Low,Divorced,1.0,No,3.3166247903554,Excellent,Very High,0.5055017605633799,1.0,2.0,Better,2.449489742783178,0.06451612903225806
32.0,No,Research & Development,2.6457513110645907,College,Medical,Very High,Male,High,2.23606797749979,Manager,High,Divorced,1.7320508075688772,No,4.242640687119285,Excellent,Medium,0.29420600858369106,1.0,2.0,Better,2.6457513110645907,0.4999999999999999
51.5,No,Research & Development,2.23606797749979,Doctor,Life Sciences,Very High,Male,High,2.23606797749979,Research Director,High,Married,2.0,No,3.3166247903554,Excellent,Medium,0.8241832061068701,1.0,2.0,Better,1.4142135623730951,0.9523809523809528
40.0,No,Research & Development,2.449489742783178,Master,Other,Very High,Female,High,1.7320508075688772,Research Director,Low,Married,2.0,Yes,3.7416573867739413,Excellent,Medium,0.2241322094643924,0.0,5.0,Best,0.0,0.2352941176470588
58.0,No,Sales,3.1622776601683795,Doctor,Marketing,Very High,Male,Very High,1.7320508075688772,Sales Executive,High,Divorced,0.0,Yes,3.7416573867739413,Excellent,Very High,0.2607333701861064,1.4142135623730951,2.0,Better,2.8284271247461903,0.4999999999999999
57.0,No,Research & Development,5.385164807134505,Master,Life Sciences,High,Male,Medium,1.0,Laboratory Technician,Medium,Single,1.0,No,3.6055512754639887,Excellent,High,0.4243356994786103,0.0,2.0,Better,1.4142135623730951,0.5000000000000001
27.0,No,Sales,2.23606797749979,Bachelor,Marketing,Medium,Female,High,2.23606797749979,Manager,Medium,Married,2.6457513110645907,No,3.3166247903554,Excellent,High,0.5455376528396753,1.0,2.0,Better,3.0,0.2692307692307693
34.0,No,Sales,4.47213595499958,College,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,1.0,No,3.6055512754639887,MISSING,Very High,0.13496681143980985,1.0,2.0,Good,2.8284271247461903,0.5555555555555556
30.0,No,Sales,1.7320508075688772,Bachelor,Technical Degree,Low,Male,Very High,2.0,Sales Executive,Low,Divorced,1.4142135623730951,No,3.4641016151377544,Excellent,Very High,0.3969505104018608,1.0,4.0,Better,4.123105625617661,0.48
44.0,No,Sales,2.8284271247461903,College,Life Sciences,High,Male,High,1.4142135623730951,Sales Executive,Low,Married,2.23606797749979,No,4.123105625617661,MISSING,Medium,0.4859075535512962,1.0,5.0,Better,1.4142135623730951,0.6666666666666669
30.0,No,Research & Development,4.898979485566356,Below College,Technical Degree,Very High,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,1.4142135623730951,No,4.47213595499958,Excellent,Very High,0.3712143928035983,0.0,3.0,Good,2.0,0.1111111111111111
24.0,No,Research & Development,5.291502622129181,Master,Life Sciences,Low,Female,Medium,2.0,Manufacturing Director,Medium,Married,0.0,No,4.795831523312719,Excellent,High,0.7553191489361701,1.0,2.0,Better,2.6457513110645907,0.2380952380952381
52.0,No,Research & Development,3.0,Master,Medical,Medium,Male,High,1.7320508075688772,Research Director,High,Single,3.0,No,4.123105625617661,Excellent,High,0.612828326803075,0.0,2.0,Good,2.6457513110645907,0.4
36.0,No,Research & Development,1.0,Below College,Life Sciences,Medium,Male,High,2.23606797749979,Manager,High,Divorced,1.0,Yes,3.7416573867739413,Excellent,High,0.5885790819432603,1.0,3.0,Better,2.8284271247461903,0.047619047619047616
