,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
118,33.5,No,Research & Development,4.47213595499958,Below College,Life Sciences,Low,Female,High,1.4142135623730951,Laboratory Technician,High,Single,8.342363500380579,157.51825291057543,0.0,No,3.741657386773941,Excellent,Medium,0.16919232629372885,0.0,5.0,Better,1.7320508075688772,0.5999999999999999
119,26.0,No,Research & Development,1.4142135623730951,College,Life Sciences,High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.574707097616844,125.89678312014172,2.23606797749979,No,3.741657386773941,Excellent,Very High,0.33413249211356477,1.0,3.0,Best,0.0,0.4705882352941177
120,34.0,No,Research & Development,5.0990195135927845,Doctor,Medical,Low,Male,High,1.7320508075688772,Research Director,Low,Married,8.226038429485483,152.58112596255145,1.7320508075688772,Yes,4.123105625617661,Excellent,High,0.16051715991581103,0.0,1.0,Better,0.0,0.14999999999999994
121,32.0,No,Research & Development,1.0,Bachelor,Medical,Very High,Female,High,2.0,Research Director,Very High,Single,8.336630087637149,75.17978451685,2.449489742783178,No,4.358898943540674,Outstanding,Very High,0.7384996461429602,0.0,5.0,Good,2.6457513110645907,0.3448275862068966
122,35.0,No,Human Resources,1.0,Master,Other,Very High,Female,High,1.0,Human Resources,Medium,Married,7.795646536334593,72.27724399837061,0.0,Yes,3.3166247903554,MISSING,Medium,0.465160796324655,1.0,3.0,Better,1.4142135623730951,0.7142857142857143
124,58.0,No,Research & Development,2.8284271247461903,Below College,Medical,Very High,Female,Medium,1.7320508075688772,Research Director,Medium,Divorced,9.849242537683732,158.67577004697347,1.4142135623730951,No,3.3166247903554,Excellent,High,0.7524028914131385,1.0,0.0,Better,2.8284271247461903,0.6250000000000001
125,45.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.23606797749979,Manager,High,Single,9.282474969735382,145.01724035437994,1.0,Yes,4.242640687119285,Outstanding,Very High,0.5110794103661439,0.0,3.0,Best,2.6457513110645907,0.6969696969696969
126,38.0,No,Sales,1.4142135623730951,College,Medical,High,Male,High,2.0,Manager,High,Divorced,8.746398334109044,118.05930712993364,2.449489742783178,No,3.6055512754639887,Excellent,High,0.4511407662505386,1.0,3.0,Best,3.6055512754639887,0.1818181818181818
127,37.0,No,Sales,4.58257569495584,Bachelor,Marketing,High,Male,Very High,1.0,Sales Representative,Very High,Single,8.336630087637149,71.06335201775947,1.0,No,4.123105625617661,Excellent,Very High,0.8265346534653488,0.0,3.0,Better,1.0,0.0
130,54.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Medium,2.0,Manager,Low,Married,8.832587702434553,134.15289784421356,2.6457513110645907,No,3.3166247903554,Excellent,Low,0.3808412513196642,1.0,2.0,Bad,1.4142135623730951,0.3333333333333334
133,40.0,No,Research & Development,5.0,Bachelor,Medical,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Single,9.259511415982633,114.38531374263044,1.4142135623730951,No,4.795831523312719,Excellent,Medium,0.8028125955365337,0.0,2.0,Better,3.741657386773941,0.08
134,38.0,No,Sales,2.8284271247461903,College,Other,High,Male,High,1.7320508075688772,Sales Executive,High,Divorced,7.895063498091573,99.88493379884676,2.23606797749979,No,3.3166247903554,Excellent,Low,0.26901874310915114,1.0,0.0,Best,2.0,0.2
135,24.0,No,Research & Development,1.0,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Single,8.296795865770052,82.71638289964086,0.0,Yes,3.3166247903554,Excellent,High,0.586232095878398,0.0,5.0,Good,1.4142135623730951,0.7999999999999999
136,33.5,No,Sales,2.23606797749979,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,High,Divorced,8.027802848370312,73.69531871157082,1.0,No,3.6055512754639887,Excellent,High,0.564352789541521,1.7320508075688772,3.0,Better,3.0,0.4
137,26.0,No,Research & Development,1.7320508075688772,Master,Medical,High,Female,High,1.4142135623730951,Manufacturing Director,Low,Married,7.885705391243019,116.42164747159352,1.0,No,3.4641016151377544,Excellent,High,0.19617824996311045,1.0,2.0,Best,2.6457513110645907,0.375
138,57.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,2.0,Healthcare Representative,Very High,Divorced,7.632401126601452,116.3915804515086,2.6457513110645907,No,3.3166247903554,Excellent,Very High,0.15235845574665954,1.7320508075688772,2.0,Better,2.6457513110645907,0.2380952380952381
139,42.0,No,Sales,5.0990195135927845,Below College,Medical,High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,8.709795057617749,151.0198662428225,1.0,No,4.795831523312719,Excellent,Medium,0.26579558907353007,0.0,4.0,Good,2.23606797749979,0.6666666666666669
140,27.0,No,Human Resources,2.449489742783178,College,Medical,High,Female,High,2.0,Manager,Very High,Single,9.208438564686588,131.83702059740276,1.0,Yes,4.58257569495584,Excellent,Very High,0.5742477417870099,0.0,2.0,Better,2.6457513110645907,0.3333333333333334
141,33.0,No,Research & Development,4.0,College,Medical,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Low,Single,7.632401126601452,69.45502141674135,0.0,No,4.358898943540674,Excellent,High,0.4278606965174124,0.0,2.0,Better,1.7320508075688772,0.22222222222222227
142,50.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Medium,Female,Medium,1.7320508075688772,Research Director,Medium,Married,9.259511415982633,125.44321424453376,2.23606797749979,No,4.0,Excellent,Very High,0.6675139806812411,1.4142135623730951,2.0,Bad,3.0,0.1875
143,45.0,No,Research & Development,2.0,Doctor,Medical,High,Male,Medium,2.0,Manager,Very High,Married,7.685703061234548,74.84650960465693,1.4142135623730951,No,5.0,Excellent,Medium,0.3886112102820423,1.0,3.0,Better,1.4142135623730951,0.2608695652173913
144,34.0,No,Research & Development,2.0,Below College,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Divorced,7.632401126601452,125.75770354137356,1.7320508075688772,No,3.741657386773941,Excellent,Low,0.1305090104331329,1.4142135623730951,3.0,Good,2.0,0.17857142857142858
145,28.0,Yes,Research & Development,4.0,Master,Medical,Low,Male,High,1.0,Laboratory Technician,Medium,Divorced,7.675081857716334,119.07980517283356,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,0.15190409026798313,1.0,2.0,Better,1.4142135623730951,0.7999999999999999
146,37.0,No,Sales,2.0,Below College,Medical,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,8.013674142832683,123.33288288206028,1.0,Yes,3.4641016151377544,Outstanding,High,0.1986720136743142,1.4142135623730951,1.0,Better,2.0,0.5000000000000001
148,33.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Very High,Male,Medium,1.4142135623730951,Laboratory Technician,Low,Single,8.30325712085294,140.48843368761715,2.0,No,3.6055512754639887,Outstanding,Very High,0.20453969701575714,0.0,5.0,Better,1.4142135623730951,1.0
149,27.0,No,Research & Development,4.795831523312719,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.310414994188294,137.47363383572866,3.0,No,3.741657386773941,Excellent,Medium,0.21514365839462452,1.0,3.0,Better,1.4142135623730951,0.7000000000000001
152,22.0,No,Research & Development,2.6457513110645907,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Single,8.471149252914831,137.3644786689776,1.7320508075688772,No,4.58257569495584,MISSING,Medium,0.25306057554719386,0.0,3.0,Best,2.23606797749979,0.11764705882352942
153,28.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Medium,1.0,Research Scientist,Medium,Married,8.071218539969863,141.10634287656953,0.0,No,4.123105625617661,Excellent,Low,0.16076540605695336,0.0,2.0,Bad,1.7320508075688772,0.8333333333333336
155,38.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Divorced,8.902591637374087,134.59197598668354,1.0,Yes,4.0,Excellent,High,0.40579630140767303,1.0,2.0,Better,3.3166247903554,0.05
156,25.0,No,Research & Development,4.123105625617661,Doctor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Research Director,Low,Divorced,7.647786045440933,148.25990692024598,2.23606797749979,No,3.8729833462074175,Excellent,High,0.09535507938674308,1.7320508075688772,1.0,Better,3.3166247903554,0.3684210526315789
158,26.0,No,Sales,3.8729833462074175,Master,Marketing,Very High,Male,Low,1.4142135623730951,Sales Executive,Very High,Divorced,7.604396348796338,102.15674231297709,1.0,No,4.898979485566356,Excellent,Low,0.19231506324262157,1.0,3.0,Good,3.4641016151377544,0.3333333333333333
159,44.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,Very High,1.4142135623730951,Manufacturing Director,Very High,Divorced,7.632401126601452,130.38404810405294,1.0,No,3.6055512754639887,Excellent,Low,0.12141176470588225,1.0,2.0,Better,2.6457513110645907,0.2777777777777778
160,53.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,High,Female,High,1.0,Research Scientist,Low,Divorced,9.470008697972764,118.06354221350469,2.0,Yes,4.242640687119285,MISSING,High,0.93012411220317,1.0,2.0,Better,1.4142135623730951,0.1578947368421052
161,33.5,No,Research & Development,2.23606797749979,College,Medical,Low,Male,High,2.23606797749979,Research Director,Low,Married,8.390041405755753,92.24424101265076,2.0,No,3.3166247903554,Excellent,High,0.5174521095310841,1.0,3.0,Good,1.4142135623730951,0.2083333333333334
164,50.0,No,Research & Development,1.7320508075688772,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Married,8.336630087637149,98.01020355044672,1.0,No,3.8729833462074175,MISSING,High,0.434520091609412,1.0,3.0,Better,2.6457513110645907,0.29999999999999993
165,25.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,Low,2.23606797749979,Research Director,Very High,Married,7.788626065625031,136.4734406395618,1.7320508075688772,No,3.741657386773941,Excellent,Medium,0.12955704697986561,1.0,2.0,Better,2.6457513110645907,0.04000000000000002
166,45.0,No,Research & Development,2.8284271247461903,College,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.745761999375512,94.02659198333204,1.7320508075688772,Yes,4.242640687119285,Excellent,High,0.710779323605927,0.0,2.0,Better,1.4142135623730951,0.7499999999999997
167,32.0,No,Research & Development,2.449489742783178,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,Low,Married,8.577158772583669,121.82774724995943,3.0,No,3.6055512754639887,Excellent,Medium,0.3577011184476477,1.0,2.0,Best,2.6457513110645907,0.5555555555555557
168,25.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Single,8.486940148245216,145.3375381654719,1.4142135623730951,Yes,3.4641016151377544,Outstanding,Very High,0.229654878568385,0.0,2.0,Good,0.0,0.16666666666666666
169,35.0,Yes,Sales,3.3166247903554,Master,Other,Very High,Male,Very High,1.4142135623730951,Sales Executive,High,Married,7.632401126601452,154.64152094440868,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,0.08630927490173111,0.0,3.0,Better,1.4142135623730951,1.0
170,22.0,No,Sales,1.0,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,High,Single,7.812782818577582,95.37295214053093,1.0,No,3.741657386773941,MISSING,Low,0.27176781002638534,0.0,2.0,Best,2.6457513110645907,0.1
171,34.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,Very High,Male,Very High,1.0,Laboratory Technician,High,Married,8.460411177317253,149.98333240730454,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,0.21000222271615904,1.0,3.0,Better,2.6457513110645907,0.8999999999999999
172,57.5,No,Sales,2.6457513110645907,Master,Marketing,Medium,Female,Very High,1.4142135623730951,Sales Executive,Very High,Divorced,7.967626739333816,104.36953578511309,0.0,Yes,4.242640687119285,Excellent,Medium,0.26494078766180096,1.0,4.0,Better,2.6457513110645907,0.4999999999999999
173,34.0,No,Sales,3.741657386773941,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,8.609590040682205,108.74281585465772,1.4142135623730951,No,3.4641016151377544,Excellent,Very High,0.46376321353065547,0.0,3.0,Better,2.6457513110645907,0.1
175,19.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Medium,Female,High,2.23606797749979,Research Director,Very High,Married,8.745761999375512,117.20921465482141,1.7320508075688772,No,3.8729833462074175,Outstanding,Very High,0.4574173824428593,0.0,2.0,Better,2.0,0.035714285714285705
176,36.0,No,Research & Development,2.6457513110645907,College,Medical,Very High,Male,High,1.4142135623730951,Manufacturing Director,High,Single,7.607381425639791,152.87576655572332,2.449489742783178,No,3.741657386773941,Excellent,Medium,0.08613238629070208,0.0,3.0,Better,1.4142135623730951,0.3125000000000001
177,35.0,No,Research & Development,2.23606797749979,Master,Technical Degree,Low,Male,High,1.4142135623730951,Healthcare Representative,High,Married,8.336630087637149,146.74467622370497,1.4142135623730951,No,3.741657386773941,Excellent,Medium,0.19383300826599842,1.0,2.0,Good,1.4142135623730951,0.1
178,45.0,Yes,Sales,2.449489742783178,College,Marketing,Very High,Male,Low,1.0,Sales Representative,High,Divorced,8.769351707798972,110.69326989478628,0.0,No,4.0,Excellent,Very High,0.5250958948828859,1.0,1.0,Good,1.4142135623730951,1.0
179,57.5,No,Research & Development,1.7320508075688772,Below College,Life Sciences,Low,Female,High,1.4142135623730951,Healthcare Representative,Very High,Single,8.412943170042439,149.21796138535063,0.0,No,4.123105625617661,Excellent,High,0.2023264169585918,0.0,3.0,Good,1.4142135623730951,0.14285714285714282
180,27.0,No,Research & Development,3.4641016151377544,Doctor,Medical,Very High,Female,Medium,1.7320508075688772,Manufacturing Director,Very High,Single,8.336630087637149,125.17587627015041,0.0,No,3.3166247903554,Excellent,Medium,0.2663858574254904,0.0,6.0,Good,2.8284271247461903,0.4999999999999999
181,29.0,No,Sales,2.6457513110645907,Bachelor,Marketing,Very High,Female,High,1.4142135623730951,Sales Executive,Very High,Divorced,8.336630087637149,84.51627062288065,2.0,No,3.4641016151377544,Outstanding,Very High,0.5843483130337409,1.7320508075688772,3.0,Better,2.6457513110645907,0.7692307692307696
182,37.0,No,Research & Development,2.6457513110645907,College,Technical Degree,Medium,Male,Very High,1.0,Research Scientist,High,Married,9.407960966059306,137.34263722529872,1.0,No,3.6055512754639887,Excellent,High,0.6459735991093672,0.0,1.0,Better,2.449489742783178,1.0
183,40.0,Yes,Human Resources,2.8284271247461903,Bachelor,Human Resources,High,Male,Medium,1.0,Human Resources,Very High,Divorced,8.745761999375512,98.65089964110821,2.449489742783178,No,3.3166247903554,Excellent,High,0.64570489108097,1.0,0.0,Good,1.4142135623730951,0.6666666666666669
184,35.0,No,Human Resources,3.1622776601683795,Bachelor,Human Resources,High,Male,High,2.0,Manager,Low,Married,7.722234744709607,128.90306435457614,0.0,No,3.741657386773941,Excellent,High,0.1358931150698122,1.0,2.0,Better,2.6457513110645907,0.3809523809523811
185,28.0,Yes,Sales,1.0,Bachelor,Medical,Medium,Male,Medium,1.0,Sales Representative,High,Divorced,9.035272443893538,153.36883646947317,2.449489742783178,Yes,4.358898943540674,Outstanding,High,0.3568574100841771,1.7320508075688772,5.0,Better,1.4142135623730951,0.2
186,41.0,No,Research & Development,1.4142135623730951,College,Medical,Low,Female,High,2.23606797749979,Research Director,High,Divorced,8.336630087637149,77.12976079309466,0.0,No,4.358898943540674,Excellent,Very High,0.7016305261388484,1.0,0.0,Better,2.6457513110645907,0.2727272727272727
187,40.0,No,Sales,2.8284271247461903,Master,Technical Degree,Low,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,8.446985296372741,161.09624452481813,2.0,No,3.6055512754639887,Excellent,Very High,0.17960080147965482,1.4142135623730951,4.0,Better,2.6457513110645907,0.7500000000000001
188,22.0,No,Research & Development,1.0,Bachelor,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Divorced,8.267192185932146,163.60623460002984,1.0,No,4.47213595499958,Excellent,Low,0.14547764037807762,1.0,3.0,Bad,2.23606797749979,0.3333333333333334
189,33.0,No,Research & Development,4.795831523312719,College,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Low,Married,9.259511415982633,118.48628612628552,1.0,Yes,3.8729833462074175,Excellent,High,0.7482014388489215,1.0,5.0,Better,2.8284271247461903,0.6666666666666665
190,50.0,No,Research & Development,2.0,Master,Technical Degree,Very High,Male,High,2.23606797749979,Manager,Low,Divorced,7.632401126601452,136.2901317043901,2.0,No,3.6055512754639887,Excellent,Very High,0.11111709286675624,1.0,3.0,Better,1.4142135623730951,0.21428571428571425
191,33.0,No,Research & Development,2.0,College,Medical,Low,Male,Medium,2.23606797749979,Manager,High,Married,9.36657459400682,110.10903686800644,1.4142135623730951,No,3.6055512754639887,Excellent,High,0.9642857142857157,1.0,3.0,Best,0.0,0.5652173913043478
192,33.5,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Low,Male,Medium,1.4142135623730951,Healthcare Representative,Low,Divorced,7.8473718361597875,65.45227268781429,1.4142135623730951,No,3.8729833462074175,Excellent,High,0.5973389355742289,1.0,4.0,Good,1.7320508075688772,0.07692307692307697
