Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,RateIncome,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
No,Research & Development,8.000000000000002,Bachelor,Medical,1,1.0,0,2.0000000000000004,Research Scientist,Medium,0,1.0,1.0,16.0,Excellent,High,0.405796301407673,1.0,2.0,1,11.0,0.05
No,Research & Development,17.0,Doctor,Life Sciences,1,1.0,0,3.0,Research Director,Low,0,5.000000000000001,0.0,15.000000000000005,Excellent,High,0.09535507938674308,3.0,1.0,1,11.0,0.3684210526315789
No,Sales,15.000000000000005,Master,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,Very High,0,1.0,0.0,24.0,Excellent,Low,0.1923150632426216,1.0,3.0,0,11.999999999999998,0.3333333333333333
No,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,1,2.0000000000000004,Manufacturing Director,Very High,0,1.0,0.0,12.999999999999995,Excellent,Low,0.12141176470588225,1.0,2.0,1,7.000000000000001,0.2777777777777778
No,Research & Development,8.000000000000002,Bachelor,Life Sciences,1,0.0,1,1.0,Research Scientist,Low,0,4.0,1.0,17.999999999999996,MISSING,High,0.93012411220317,1.0,2.0,1,2.0000000000000004,0.1578947368421052
No,Research & Development,5.000000000000001,College,Medical,0,1.0,1,5.000000000000001,Research Director,Low,1,4.0,0.0,11.0,Excellent,High,0.5174521095310841,1.0,3.0,0,2.0000000000000004,0.2083333333333334
No,Research & Development,3.0,Bachelor,Other,1,1.0,1,3.0,Manufacturing Director,High,1,1.0,0.0,15.000000000000005,MISSING,High,0.4345200916094121,1.0,3.0,1,7.000000000000001,0.29999999999999993
No,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,0,5.000000000000001,Research Director,Very High,1,3.0,0.0,13.999999999999995,Excellent,Medium,0.1295570469798656,1.0,2.0,1,7.000000000000001,0.04000000000000002
No,Research & Development,8.000000000000002,College,Life Sciences,1,1.0,1,2.0000000000000004,Healthcare Representative,Very High,0,3.0,1.0,17.999999999999996,Excellent,High,0.7107793236059269,0.0,2.0,1,2.0000000000000004,0.7499999999999997
No,Research & Development,5.999999999999999,Bachelor,Medical,1,1.0,1,3.0,Research Director,Low,1,9.0,0.0,12.999999999999995,Excellent,Medium,0.3577011184476477,1.0,2.0,1,7.000000000000001,0.5555555555555557
No,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,1,2.0000000000000004,Manufacturing Director,Medium,0,2.0000000000000004,1.0,11.999999999999998,Outstanding,Very High,0.229654878568385,0.0,2.0,0,0.0,0.16666666666666666
Yes,Sales,11.0,Master,Other,1,1.0,1,2.0000000000000004,Sales Executive,High,1,8.000000000000002,0.0,11.999999999999998,Excellent,Very High,0.08630927490173111,0.0,3.0,1,2.0000000000000004,1.0
No,Sales,1.0,Bachelor,Marketing,1,1.0,1,3.0,Sales Executive,High,0,1.0,0.0,13.999999999999995,MISSING,Low,0.2717678100263853,0.0,2.0,1,7.000000000000001,0.1
No,Research & Development,10.000000000000002,Master,Life Sciences,1,1.0,1,1.0,Laboratory Technician,High,1,3.0,1.0,12.999999999999995,Excellent,High,0.21000222271615904,1.0,3.0,1,7.000000000000001,0.8999999999999999
No,Sales,7.000000000000001,Master,Marketing,0,0.0,1,2.0000000000000004,Sales Executive,Very High,0,0.0,1.0,17.999999999999996,Excellent,Medium,0.26494078766180096,1.0,4.0,1,7.000000000000001,0.4999999999999999
No,Sales,13.999999999999995,Master,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,Low,0,2.0000000000000004,0.0,11.999999999999998,Excellent,Very High,0.4637632135306554,0.0,3.0,1,7.000000000000001,0.1
No,Research & Development,2.0000000000000004,Below College,Life Sciences,0,0.0,1,5.000000000000001,Research Director,Very High,1,3.0,0.0,15.000000000000005,Outstanding,Very High,0.4574173824428593,0.0,2.0,1,4.0,0.035714285714285705
No,Research & Development,7.000000000000001,College,Medical,1,1.0,1,2.0000000000000004,Manufacturing Director,High,0,5.999999999999999,0.0,13.999999999999995,Excellent,Medium,0.08613238629070208,0.0,3.0,1,2.0000000000000004,0.3125000000000001
No,Research & Development,5.000000000000001,Master,Technical Degree,0,1.0,1,2.0000000000000004,Healthcare Representative,High,1,2.0000000000000004,0.0,13.999999999999995,Excellent,Medium,0.1938330082659984,1.0,2.0,0,2.0000000000000004,0.1
Yes,Sales,5.999999999999999,College,Marketing,1,1.0,0,1.0,Sales Representative,High,0,0.0,0.0,16.0,Excellent,Very High,0.5250958948828859,1.0,1.0,0,2.0000000000000004,1.0
No,Research & Development,3.0,Below College,Life Sciences,0,0.0,1,2.0000000000000004,Healthcare Representative,Very High,0,0.0,0.0,17.0,Excellent,High,0.2023264169585918,0.0,3.0,0,2.0000000000000004,0.14285714285714282
No,Research & Development,11.999999999999998,Doctor,Medical,1,0.0,0,3.0,Manufacturing Director,Very High,0,0.0,0.0,11.0,Excellent,Medium,0.2663858574254904,0.0,6.0,0,8.000000000000002,0.4999999999999999
No,Sales,7.000000000000001,Bachelor,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,11.999999999999998,Outstanding,Very High,0.5843483130337409,3.0,3.0,1,7.000000000000001,0.7692307692307696
No,Research & Development,7.000000000000001,College,Technical Degree,0,1.0,1,1.0,Research Scientist,High,1,1.0,0.0,12.999999999999995,Excellent,High,0.6459735991093672,0.0,1.0,1,5.999999999999999,1.0
Yes,Human Resources,8.000000000000002,Bachelor,Human Resources,1,1.0,0,1.0,Human Resources,Very High,0,5.999999999999999,0.0,11.0,Excellent,High,0.64570489108097,1.0,0.0,0,2.0000000000000004,0.6666666666666669
No,Human Resources,10.000000000000002,Bachelor,Human Resources,1,1.0,1,4.0,Manager,Low,1,0.0,0.0,13.999999999999995,Excellent,High,0.1358931150698122,1.0,2.0,1,7.000000000000001,0.3809523809523811
Yes,Sales,1.0,Bachelor,Medical,0,1.0,0,1.0,Sales Representative,High,0,5.999999999999999,1.0,19.000000000000004,Outstanding,High,0.3568574100841771,3.0,5.0,1,2.0000000000000004,0.2
No,Research & Development,2.0000000000000004,College,Medical,0,0.0,1,5.000000000000001,Research Director,High,0,0.0,0.0,19.000000000000004,Excellent,Very High,0.7016305261388484,1.0,0.0,1,7.000000000000001,0.2727272727272727
No,Sales,8.000000000000002,Master,Technical Degree,0,1.0,1,2.0000000000000004,Sales Executive,Very High,0,4.0,0.0,12.999999999999995,Excellent,Very High,0.17960080147965482,2.0000000000000004,4.0,1,7.000000000000001,0.7500000000000001
No,Research & Development,1.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Manufacturing Director,Medium,0,1.0,0.0,20.000000000000004,Excellent,Low,0.14547764037807762,1.0,3.0,0,5.000000000000001,0.3333333333333334
No,Research & Development,23.0,College,Life Sciences,1,1.0,1,2.0000000000000004,Laboratory Technician,Low,1,1.0,1.0,15.000000000000005,Excellent,High,0.7482014388489215,1.0,5.0,1,8.000000000000002,0.6666666666666665
No,Research & Development,4.0,Master,Technical Degree,1,1.0,1,5.000000000000001,Manager,Low,0,4.0,0.0,12.999999999999995,Excellent,Very High,0.11111709286675624,1.0,3.0,1,2.0000000000000004,0.21428571428571425
No,Research & Development,4.0,College,Medical,0,1.0,0,5.000000000000001,Manager,High,1,2.0000000000000004,0.0,12.999999999999995,Excellent,High,0.9642857142857156,1.0,3.0,1,0.0,0.5652173913043478
No,Research & Development,11.999999999999998,Bachelor,Life Sciences,0,1.0,0,2.0000000000000004,Healthcare Representative,Low,0,2.0000000000000004,0.0,15.000000000000005,Excellent,High,0.5973389355742289,1.0,4.0,0,3.0,0.07692307692307697
No,Research & Development,29.00000000000001,Bachelor,Technical Degree,0,1.0,1,3.0,Manufacturing Director,Very High,1,4.0,1.0,17.999999999999996,Excellent,Very High,0.2835597826086965,2.0000000000000004,2.0,1,1.0,0.4
Yes,Research & Development,2.0000000000000004,College,Life Sciences,0,0.0,1,1.0,Laboratory Technician,Low,1,7.000000000000001,0.0,20.000000000000004,Excellent,Low,0.10079501603979724,0.0,2.0,1,7.000000000000001,0.3846153846153848
No,Research & Development,11.999999999999998,Bachelor,Medical,0,0.0,1,1.0,Laboratory Technician,Medium,0,8.000000000000002,0.0,22.0,Excellent,Medium,0.5813226094727449,3.0,3.0,0,3.0,0.7142857142857143
Yes,Research & Development,17.0,Master,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,1.0,1.0,12.999999999999995,Excellent,Very High,0.16849032358553007,0.0,2.0,1,2.0000000000000004,0.0
No,Human Resources,26.0,Master,Human Resources,1,1.0,1,5.000000000000001,Manager,Medium,1,4.0,1.0,17.999999999999996,Excellent,Low,0.7375924993219949,1.0,3.0,1,9.0,0.028571428571428564
No,Research & Development,2.0000000000000004,College,Medical,0,0.0,1,2.0000000000000004,Manufacturing Director,Very High,0,5.000000000000001,0.0,12.999999999999995,Excellent,High,0.8504533766409533,3.0,2.0,1,0.0,0.12500000000000006
No,Research & Development,25.0,Master,Medical,1,0.0,0,4.0,Manufacturing Director,Very High,1,3.0,0.0,22.0,Excellent,High,0.1976035316375868,0.0,2.0,1,8.000000000000002,0.1935483870967742
No,Research & Development,5.999999999999999,Below College,Medical,0,1.0,1,1.0,Laboratory Technician,Very High,1,1.0,0.0,12.999999999999995,Outstanding,Low,0.08636398147445146,1.0,5.0,1,8.000000000000002,0.29999999999999993
No,Research & Development,5.999999999999999,Bachelor,Life Sciences,0,1.0,1,4.0,Manufacturing Director,High,0,7.000000000000001,0.0,15.000000000000005,Excellent,High,0.6194264388135918,0.0,2.0,1,5.999999999999999,0.5909090909090906
No,Human Resources,2.0000000000000004,Bachelor,Life Sciences,1,0.0,0,2.0000000000000004,Human Resources,Very High,1,8.000000000000002,0.0,11.0,Excellent,High,0.587548138639281,2.0000000000000004,3.0,1,4.0,0.1538461538461539
No,Sales,4.0,College,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Low,0,4.0,1.0,11.0,MISSING,Low,0.4606741573033704,1.0,1.0,1,4.0,0.5555555555555556
No,Research & Development,17.0,Below College,Medical,1,0.0,0,2.0000000000000004,Manufacturing Director,High,0,1.0,0.0,15.000000000000005,Excellent,Medium,0.10556868598913642,2.0000000000000004,2.0,1,2.0000000000000004,0.4
No,Research & Development,2.0000000000000004,Master,Life Sciences,0,1.0,1,4.0,Manager,Low,0,1.0,0.0,11.0,Excellent,Very High,0.5055017605633799,1.0,2.0,1,5.999999999999999,0.06451612903225806
No,Research & Development,7.000000000000001,College,Medical,1,1.0,1,5.000000000000001,Manager,High,0,3.0,0.0,17.999999999999996,Excellent,Medium,0.29420600858369106,1.0,2.0,1,7.000000000000001,0.4999999999999999
No,Research & Development,5.000000000000001,Doctor,Life Sciences,1,1.0,1,5.000000000000001,Research Director,High,1,4.0,0.0,11.0,Excellent,Medium,0.8241832061068701,1.0,2.0,1,2.0000000000000004,0.9523809523809528
No,Research & Development,5.999999999999999,Master,Other,1,0.0,1,3.0,Research Director,Low,1,4.0,1.0,13.999999999999995,Excellent,Medium,0.2241322094643924,0.0,5.0,1,0.0,0.2352941176470588
No,Sales,10.000000000000002,Doctor,Marketing,1,1.0,1,3.0,Sales Executive,High,0,0.0,1.0,13.999999999999995,Excellent,Very High,0.2607333701861064,2.0000000000000004,2.0,1,8.000000000000002,0.4999999999999999
No,Research & Development,29.00000000000001,Master,Life Sciences,1,1.0,0,1.0,Laboratory Technician,Medium,0,1.0,0.0,12.999999999999995,Excellent,High,0.4243356994786103,0.0,2.0,1,2.0000000000000004,0.5000000000000001
No,Sales,5.000000000000001,Bachelor,Marketing,0,0.0,1,5.000000000000001,Manager,Medium,1,7.000000000000001,0.0,11.0,Excellent,High,0.5455376528396753,1.0,2.0,1,9.0,0.2692307692307693
No,Sales,20.000000000000004,College,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,High,1,1.0,0.0,12.999999999999995,MISSING,Very High,0.13496681143980985,1.0,2.0,0,8.000000000000002,0.5555555555555556
No,Sales,3.0,Bachelor,Technical Degree,0,1.0,1,4.0,Sales Executive,Low,0,2.0000000000000004,0.0,11.999999999999998,Excellent,Very High,0.3969505104018608,1.0,4.0,1,17.0,0.48
No,Sales,8.000000000000002,College,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Low,1,5.000000000000001,0.0,17.0,MISSING,Medium,0.4859075535512962,1.0,5.0,1,2.0000000000000004,0.6666666666666669
No,Research & Development,24.0,Below College,Technical Degree,1,1.0,1,2.0000000000000004,Manufacturing Director,Very High,0,2.0000000000000004,0.0,20.000000000000004,Excellent,Very High,0.3712143928035983,0.0,3.0,0,4.0,0.1111111111111111
No,Research & Development,28.000000000000004,Master,Life Sciences,0,0.0,0,4.0,Manufacturing Director,Medium,1,0.0,0.0,23.0,Excellent,High,0.7553191489361701,1.0,2.0,1,7.000000000000001,0.2380952380952381
No,Research & Development,9.0,Master,Medical,0,1.0,1,3.0,Research Director,High,0,9.0,0.0,17.0,Excellent,High,0.612828326803075,0.0,2.0,0,7.000000000000001,0.4
No,Research & Development,1.0,Below College,Life Sciences,0,1.0,1,5.000000000000001,Manager,High,0,1.0,1.0,13.999999999999995,Excellent,High,0.5885790819432603,1.0,3.0,1,8.000000000000002,0.047619047619047616
No,Sales,16.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Very High,0,1.0,1.0,25.0,Excellent,High,0.2955982641041537,1.0,4.0,1,5.000000000000001,0.14285714285714282
No,Research & Development,5.000000000000001,Master,Technical Degree,0,1.0,1,1.0,Research Scientist,Medium,0,2.0000000000000004,0.0,13.999999999999995,Excellent,Medium,0.15836822451058058,0.0,1.0,1,7.000000000000001,0.25
No,Research & Development,7.000000000000001,Bachelor,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,1.0,0.0,11.0,Excellent,Very High,0.1440817881635759,3.0,2.0,1,2.0000000000000004,0.25
No,Sales,8.000000000000002,College,Life Sciences,0,0.0,1,3.0,Sales Executive,Very High,0,1.0,0.0,17.999999999999996,Excellent,Low,0.6834009062723582,1.0,2.0,1,7.000000000000001,0.4615384615384617
No,Sales,1.0,Bachelor,Life Sciences,1,0.0,1,2.0000000000000004,Sales Executive,High,1,0.0,0.0,11.999999999999998,Excellent,Low,0.2170947030497592,1.0,3.0,1,7.000000000000001,0.21052631578947364
No,Sales,3.0,Below College,Medical,1,1.0,1,2.0000000000000004,Sales Executive,Very High,0,1.0,1.0,20.000000000000004,Excellent,Medium,0.10735920350266903,2.0000000000000004,2.0,1,5.000000000000001,0.1666666666666667
No,Research & Development,17.0,College,Life Sciences,1,1.0,1,2.0000000000000004,Research Scientist,Low,0,3.0,1.0,12.999999999999995,Excellent,High,0.14663712200208542,0.0,2.0,1,2.0000000000000004,0.29999999999999993
Yes,Sales,9.0,Bachelor,Life Sciences,1,0.0,0,4.0,Sales Executive,High,1,7.000000000000001,0.0,11.0,MISSING,High,0.11144678033438167,0.0,5.0,0,5.000000000000001,0.04000000000000002
No,Research & Development,29.00000000000001,Bachelor,Life Sciences,0,1.0,1,2.0000000000000004,Manufacturing Director,Medium,1,1.0,0.0,12.999999999999995,Excellent,Very High,0.2278502456378114,1.0,5.0,0,8.000000000000002,0.1
No,Research & Development,1.0,Bachelor,Medical,1,0.0,1,1.0,Research Scientist,Medium,1,0.0,1.0,21.0,Outstanding,Low,0.3532927740420533,1.0,3.0,1,9.0,0.4166666666666668
No,Research & Development,5.000000000000001,Bachelor,Medical,1,1.0,0,3.0,Manager,Low,0,2.0000000000000004,0.0,11.999999999999998,Excellent,Very High,0.5465716829919858,0.0,3.0,1,10.000000000000002,0.7142857142857146
No,Sales,26.0,College,Life Sciences,0,0.0,0,2.0000000000000004,Sales Executive,Medium,0,8.000000000000002,0.0,15.000000000000005,Excellent,High,0.5454184216800451,0.0,4.0,1,2.0000000000000004,0.8333333333333336
No,Research & Development,11.999999999999998,College,Other,1,1.0,1,1.0,Laboratory Technician,Very High,0,1.0,0.0,12.999999999999995,MISSING,High,0.14686951433586895,0.0,2.0,1,2.0000000000000004,0.2
No,Research & Development,1.0,Bachelor,Technical Degree,1,1.0,1,3.0,Research Director,Low,1,1.0,0.0,12.999999999999995,Excellent,Medium,0.5152221949423039,1.0,3.0,1,11.999999999999998,0.8666666666666658
No,Research & Development,4.0,Bachelor,Medical,1,0.0,1,2.0000000000000004,Healthcare Representative,Medium,0,9.0,0.0,11.999999999999998,Outstanding,Very High,0.6642293630940929,0.0,3.0,0,2.0000000000000004,0.4999999999999999
No,Sales,8.000000000000002,Master,Life Sciences,0,0.0,1,2.0000000000000004,Sales Executive,Low,1,2.0000000000000004,0.0,12.999999999999995,MISSING,Very High,0.3941826423647193,1.0,3.0,0,2.0000000000000004,0.875
No,Sales,3.0,Bachelor,Life Sciences,0,1.0,1,3.0,Sales Executive,High,0,0.0,0.0,11.999999999999998,Outstanding,High,0.5186068207732974,2.0000000000000004,6.0,0,10.000000000000002,0.5882352941176472
No,Human Resources,2.0000000000000004,Bachelor,Human Resources,1,0.0,1,1.0,Human Resources,Medium,1,4.0,0.0,13.999999999999995,Excellent,High,0.20239124904604447,0.0,0.0,1,0.0,0.3333333333333334
No,Research & Development,29.00000000000001,Bachelor,Medical,0,0.0,1,2.0000000000000004,Laboratory Technician,High,1,4.0,0.0,12.999999999999995,Excellent,Low,0.11800354468012104,2.0000000000000004,4.0,1,7.000000000000001,0.5999999999999999
No,Research & Development,10.000000000000002,College,Life Sciences,0,0.0,1,1.0,Research Scientist,Very High,1,3.0,0.0,21.0,Excellent,Very High,0.3146556188503363,2.0000000000000004,3.0,0,2.0000000000000004,0.12499999999999994
No,Research & Development,1.0,Bachelor,Medical,1,1.0,1,5.000000000000001,Manager,Low,0,0.0,1.0,13.999999999999995,MISSING,High,0.5531207096842332,0.0,2.0,1,10.000000000000002,0.4864864864864866
Yes,Research & Development,11.0,College,Medical,0,1.0,0,2.0000000000000004,Healthcare Representative,Medium,1,5.000000000000001,0.0,15.000000000000005,Excellent,Low,0.32526769573077435,0.0,3.0,0,0.0,0.3999999999999997
No,Research & Development,1.0,College,Medical,1,0.0,0,1.0,Research Scientist,Low,1,2.0000000000000004,0.0,13.999999999999995,Excellent,Low,0.902390757875598,1.0,2.0,0,1.0,0.411764705882353
No,Sales,22.0,College,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,Medium,1,0.0,0.0,12.999999999999995,Excellent,Low,0.4159560723514213,1.0,2.0,1,7.000000000000001,1.0
No,Research & Development,2.0000000000000004,Below College,Medical,1,1.0,0,4.0,Manager,Low,0,7.000000000000001,0.0,15.000000000000005,Excellent,Medium,0.5511170120648851,0.0,2.0,1,7.000000000000001,0.3225806451612904
No,Research & Development,29.00000000000001,College,Life Sciences,0,1.0,1,2.0000000000000004,Research Scientist,High,0,2.0000000000000004,0.0,11.0,MISSING,Medium,0.975409836065572,1.0,3.0,1,4.0,0.10526315789473684
No,Research & Development,7.000000000000001,College,Medical,0,1.0,1,2.0000000000000004,Manufacturing Director,Low,1,1.0,0.0,11.999999999999998,MISSING,Medium,0.4694417709335902,1.0,3.0,0,10.000000000000002,0.07692307692307697
No,Sales,17.0,College,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,Medium,1,2.0000000000000004,0.0,16.0,Excellent,High,0.11996195458328365,2.0000000000000004,3.0,0,2.0000000000000004,0.4166666666666668
No,Research & Development,10.000000000000002,Bachelor,Life Sciences,1,1.0,0,4.0,Manager,Low,0,4.0,0.0,12.999999999999995,Excellent,Medium,0.17341713221601482,1.0,3.0,0,5.999999999999999,0.3571428571428572
No,Research & Development,3.0,College,Life Sciences,1,1.0,1,3.0,Research Director,Very High,0,3.0,0.0,15.000000000000005,Excellent,Very High,0.6677334434522286,0.0,3.0,1,7.000000000000001,0.25
No,Research & Development,5.999999999999999,Bachelor,Medical,1,0.0,1,2.0000000000000004,Research Scientist,Low,0,4.0,1.0,12.999999999999995,Excellent,Low,0.41726957237809575,2.0000000000000004,0.0,1,7.000000000000001,0.5384615384615387
No,Research & Development,10.000000000000002,Below College,Medical,1,1.0,1,1.0,Research Scientist,High,1,0.0,0.0,17.0,Excellent,Medium,0.2312195926445127,1.0,3.0,0,1.0,0.3333333333333334
No,Sales,5.000000000000001,Master,Life Sciences,1,1.0,0,3.0,Sales Executive,Low,1,5.000000000000001,1.0,21.0,MISSING,High,0.15131246845027727,1.0,2.0,1,12.999999999999995,0.2
No,Human Resources,4.0,Bachelor,Human Resources,1,1.0,0,2.0000000000000004,Human Resources,Medium,1,5.999999999999999,0.0,19.000000000000004,Excellent,Medium,0.3112436279696065,1.0,2.0,1,2.0000000000000004,0.8999999999999999
