Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,FractionYearsAtCompany
32.0,No,Research & Development,3.7416573867739413,Bachelor,Medical,High,Male,Medium,2.23606797749979,Research Director,High,Single,8.3133619511344,132.4537655183876,1.0,No,3.7416573867739413,Excellent,Low,0.0,3.0,Best,2.6457513110645907,0.14285714285714282
38.0,No,Research & Development,4.242640687119285,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Healthcare Representative,Very High,Married,7.95296679092313,156.6492898164559,1.7320508075688772,Yes,4.0,MISSING,High,1.0,2.0,Better,0.0,0.4666666666666666
36.0,No,Research & Development,2.449489742783178,Master,Other,Medium,Male,Medium,2.0,Research Director,Very High,Divorced,7.632401126601452,51.6817182376902,2.0,Yes,3.7416573867739413,MISSING,High,1.0,2.0,Good,0.0,0.7619047619047621
29.0,No,Research & Development,1.7320508075688772,Master,Life Sciences,High,Male,Medium,1.0,Research Scientist,Very High,Married,7.757906208351747,149.9266487319716,1.7320508075688772,No,4.123105625617661,Excellent,Very High,1.7320508075688772,1.0,Better,0.0,1.0
31.0,No,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Low,Divorced,8.60813018640834,142.42190842703943,2.23606797749979,No,3.7416573867739413,Excellent,High,1.4142135623730951,2.0,Better,1.7320508075688772,1.0
45.0,No,Research & Development,4.795831523312719,College,Medical,High,Female,Very High,1.4142135623730951,Laboratory Technician,Very High,Married,8.660254034256889,110.86027241532469,2.0,No,4.123105625617661,Excellent,High,1.0,3.0,Better,1.4142135623730951,0.5882352941176472
39.5,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.617267813628348,138.729953506804,1.0,No,4.47213595499958,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.14285714285714282
39.5,Yes,Research & Development,4.795831523312719,Master,Medical,Very High,Female,High,1.7320508075688772,Healthcare Representative,Very High,Married,8.17188200612782,58.86425061104576,1.0,No,3.4641016151377544,Outstanding,Very High,1.0,5.0,Good,3.1622776601683795,0.225
44.0,No,Research & Development,2.6457513110645907,Master,Medical,Low,Female,High,1.7320508075688772,Research Director,High,Single,7.606387389772652,158.927656498169,2.0,No,3.6055512754639887,Excellent,Low,0.0,5.0,Best,1.4142135623730951,0.46875
27.5,No,Research & Development,4.242640687119285,Master,Life Sciences,Low,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,7.632401126601452,152.44015219095004,1.4142135623730951,No,4.47213595499958,Excellent,Low,0.0,2.0,Better,3.0,0.11111111111111112
45.5,No,Research & Development,3.0,Doctor,Life Sciences,Very High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Married,7.798112628829787,119.33985084622823,3.0,No,3.7416573867739413,Excellent,Very High,1.0,2.0,Bad,1.4142135623730951,1.0
33.5,No,Research & Development,4.47213595499958,Below College,Life Sciences,Low,Female,High,1.4142135623730951,Laboratory Technician,High,Single,8.342363500380579,157.51825291057543,0.0,No,3.7416573867739413,Excellent,Medium,0.0,5.0,Better,1.7320508075688772,0.5999999999999999
26.0,No,Research & Development,1.4142135623730951,College,Life Sciences,High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.574707097616844,125.89678312014172,2.23606797749979,No,3.7416573867739413,Excellent,Very High,1.0,3.0,Best,0.0,0.4705882352941177
34.0,No,Research & Development,5.0990195135927845,Doctor,Medical,Low,Male,High,1.7320508075688772,Research Director,Low,Married,8.226038429485483,152.58112596255145,1.7320508075688772,Yes,4.123105625617661,Excellent,High,0.0,1.0,Better,0.0,0.14999999999999994
32.0,No,Research & Development,1.0,Bachelor,Medical,Very High,Female,High,2.0,Research Director,Very High,Single,8.336630087637149,75.17978451685,2.449489742783178,No,4.358898943540674,Outstanding,Very High,0.0,5.0,Good,2.6457513110645907,0.3448275862068966
35.0,No,Human Resources,1.0,Master,Other,Very High,Female,High,1.0,Human Resources,Medium,Married,7.795646536334593,72.27724399837061,0.0,Yes,3.3166247903554,MISSING,Medium,1.0,3.0,Better,1.4142135623730951,0.7142857142857143
51.0,No,Human Resources,2.8284271247461903,Bachelor,Life Sciences,Low,Male,Medium,1.0,Human Resources,Low,Married,9.849242537683732,92.92470069900685,0.0,No,4.58257569495584,Excellent,High,0.0,0.0,Better,2.0,0.1666666666666667
58.0,No,Research & Development,2.8284271247461903,Below College,Medical,Very High,Female,Medium,1.7320508075688772,Research Director,Medium,Divorced,9.849242537683732,158.67577004697347,1.4142135623730951,No,3.3166247903554,Excellent,High,1.0,0.0,Better,2.8284271247461903,0.6250000000000001
45.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.23606797749979,Manager,High,Single,9.282474969735382,145.01724035437994,1.0,Yes,4.242640687119285,Outstanding,Very High,0.0,3.0,Best,2.6457513110645907,0.6969696969696969
38.0,No,Sales,1.4142135623730951,College,Medical,High,Male,High,2.0,Manager,High,Divorced,8.746398334109044,118.05930712993364,2.449489742783178,No,3.6055512754639887,Excellent,High,1.0,3.0,Best,3.6055512754639887,0.1818181818181818
37.0,No,Sales,4.58257569495584,Bachelor,Marketing,High,Male,Very High,1.0,Sales Representative,Very High,Single,8.336630087637149,71.06335201775947,1.0,No,4.123105625617661,Excellent,Very High,0.0,3.0,Better,1.0,0.0
51.0,No,Research & Development,3.0,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Low,Married,9.273315171137572,65.90902821313632,1.0,No,3.7416573867739413,MISSING,Very High,1.0,2.0,Best,1.7320508075688772,0.7999999999999999
24.0,No,Research & Development,2.23606797749979,Bachelor,Medical,Medium,Female,High,1.4142135623730951,Manufacturing Director,Low,Single,8.33375100695358,61.538605769061746,0.0,No,4.358898943540674,Excellent,Medium,0.0,3.0,Better,2.0,0.4999999999999999
54.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Medium,2.0,Manager,Low,Married,8.832587702434553,134.15289784421356,2.6457513110645907,No,3.3166247903554,Excellent,Low,1.0,2.0,Bad,1.4142135623730951,0.3333333333333334
27.0,Yes,Sales,4.358898943540674,Bachelor,Marketing,Low,Male,Very High,1.4142135623730951,Sales Executive,Very High,Single,8.531293315795017,68.20557161991974,2.8284271247461903,Yes,3.6055512754639887,Outstanding,Medium,0.0,3.0,Good,1.4142135623730951,0.6666666666666665
45.5,No,Research & Development,2.6457513110645907,Master,Medical,Low,Male,Medium,1.7320508075688772,Healthcare Representative,Very High,Married,8.36264243156764,45.76024475459022,1.7320508075688772,No,3.7416573867739413,Outstanding,Very High,1.0,2.0,Better,2.449489742783178,0.1666666666666667
40.0,No,Research & Development,5.0,Bachelor,Medical,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Single,9.259511415982633,114.38531374263044,1.4142135623730951,No,4.795831523312719,Excellent,Medium,0.0,2.0,Better,3.7416573867739413,0.08
38.0,No,Sales,2.8284271247461903,College,Other,High,Male,High,1.7320508075688772,Sales Executive,High,Divorced,7.895063498091573,99.88493379884676,2.23606797749979,No,3.3166247903554,Excellent,Low,1.0,0.0,Best,2.0,0.2
24.0,No,Research & Development,1.0,Master,Medical,Very High,Female,High,1.0,Laboratory Technician,High,Single,8.296795865770052,82.71638289964086,0.0,Yes,3.3166247903554,Excellent,High,0.0,5.0,Good,1.4142135623730951,0.7999999999999999
33.5,No,Sales,2.23606797749979,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,High,Divorced,8.027802848370312,73.69531871157082,1.0,No,3.6055512754639887,Excellent,High,1.7320508075688772,3.0,Better,3.0,0.4
26.0,No,Research & Development,1.7320508075688772,Master,Medical,High,Female,High,1.4142135623730951,Manufacturing Director,Low,Married,7.885705391243019,116.42164747159352,1.0,No,3.4641016151377544,Excellent,High,1.0,2.0,Best,2.6457513110645907,0.375
57.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,2.0,Healthcare Representative,Very High,Divorced,7.632401126601452,116.3915804515086,2.6457513110645907,No,3.3166247903554,Excellent,Very High,1.7320508075688772,2.0,Better,2.6457513110645907,0.23809523809523814
42.0,No,Sales,5.0990195135927845,Below College,Medical,High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,8.709795057617749,151.0198662428225,1.0,No,4.795831523312719,Excellent,Medium,0.0,4.0,Good,2.23606797749979,0.6666666666666669
27.0,No,Human Resources,2.449489742783178,College,Medical,High,Female,High,2.0,Manager,Very High,Single,9.208438564686588,131.83702059740276,1.0,Yes,4.58257569495584,Excellent,Very High,0.0,2.0,Better,2.6457513110645907,0.3333333333333334
33.0,No,Research & Development,4.0,College,Medical,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Low,Single,7.632401126601452,69.45502141674135,0.0,No,4.358898943540674,Excellent,High,0.0,2.0,Better,1.7320508075688772,0.22222222222222227
50.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Medium,Female,Medium,1.7320508075688772,Research Director,Medium,Married,9.259511415982633,125.44321424453376,2.23606797749979,No,4.0,Excellent,Very High,1.4142135623730951,2.0,Bad,3.0,0.1875
45.0,No,Research & Development,2.0,Doctor,Medical,High,Male,Medium,2.0,Manager,Very High,Married,7.685703061234548,74.84650960465693,1.4142135623730951,No,5.0,Excellent,Medium,1.0,3.0,Better,1.4142135623730951,0.2608695652173913
34.0,No,Research & Development,2.0,Below College,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Divorced,7.632401126601452,125.75770354137356,1.7320508075688772,No,3.7416573867739413,Excellent,Low,1.4142135623730951,3.0,Good,2.0,0.17857142857142858
28.0,Yes,Research & Development,4.0,Master,Medical,Low,Male,High,1.0,Laboratory Technician,Medium,Divorced,7.675081857716334,119.07980517283356,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,1.0,2.0,Better,1.4142135623730951,0.7999999999999999
37.0,No,Sales,2.0,Below College,Medical,Very High,Female,High,1.4142135623730951,Sales Executive,High,Married,8.013674142832683,123.33288288206028,1.0,Yes,3.4641016151377544,Outstanding,High,1.4142135623730951,1.0,Better,2.0,0.5000000000000001
37.0,No,Research & Development,4.69041575982343,Bachelor,Medical,Very High,Female,High,1.7320508075688772,Manufacturing Director,Low,Single,9.528357644224037,71.2951611261241,1.0,Yes,3.6055512754639887,Outstanding,High,0.0,2.0,Better,2.449489742783178,0.7619047619047621
33.0,No,Research & Development,1.4142135623730951,Below College,Technical Degree,Very High,Male,Medium,1.4142135623730951,Laboratory Technician,Low,Single,8.30325712085294,140.48843368761715,2.0,No,3.6055512754639887,Outstanding,Very High,0.0,5.0,Better,1.4142135623730951,1.0
27.0,No,Research & Development,4.795831523312719,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.310414994188294,137.47363383572866,3.0,No,3.7416573867739413,Excellent,Medium,1.0,3.0,Better,1.4142135623730951,0.7000000000000001
34.0,No,Research & Development,1.4142135623730951,Master,Technical Degree,High,Female,High,1.7320508075688772,Healthcare Representative,High,Single,8.999989642460726,80.12490249604052,0.0,No,5.0,Excellent,Very High,0.0,3.0,Better,2.449489742783178,0.2
36.0,No,Research & Development,3.4641016151377544,Bachelor,Life Sciences,Low,Male,Medium,2.0,Research Director,Medium,Divorced,8.732465848349879,65.91661399070799,1.0,No,3.3166247903554,Excellent,High,1.0,1.0,Better,3.1622776601683795,0.7199999999999998
22.0,No,Research & Development,2.6457513110645907,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Single,8.471149252914831,137.3644786689776,1.7320508075688772,No,4.58257569495584,MISSING,Medium,0.0,3.0,Best,2.23606797749979,0.11764705882352942
28.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,Low,Male,Medium,1.0,Research Scientist,Medium,Married,8.071218539969863,141.10634287656953,0.0,No,4.123105625617661,Excellent,Low,0.0,2.0,Bad,1.7320508075688772,0.8333333333333336
39.5,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Female,Low,1.4142135623730951,Research Scientist,Low,Married,9.035272443893538,75.9670981412348,1.0,No,4.58257569495584,Excellent,Medium,0.0,2.0,Better,2.8284271247461903,0.7999999999999999
38.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Very High,Male,Medium,1.4142135623730951,Research Scientist,Medium,Divorced,8.902591637374087,134.59197598668354,1.0,Yes,4.0,Excellent,High,1.0,2.0,Better,3.3166247903554,0.05
25.0,No,Research & Development,4.123105625617661,Doctor,Life Sciences,Very High,Male,Medium,1.7320508075688772,Research Director,Low,Divorced,7.647786045440933,148.25990692024598,2.23606797749979,No,3.8729833462074175,Excellent,High,1.7320508075688772,1.0,Better,3.3166247903554,0.3684210526315789
29.0,No,Sales,1.0,Doctor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,Medium,Married,9.387230538772931,106.95326081985529,1.0,No,3.6055512754639887,Excellent,Low,1.4142135623730951,2.0,Better,2.8284271247461903,1.0
26.0,No,Sales,3.8729833462074175,Master,Marketing,Very High,Male,Low,1.4142135623730951,Sales Executive,Very High,Divorced,7.604396348796338,102.15674231297709,1.0,No,4.898979485566356,Excellent,Low,1.0,3.0,Good,3.4641016151377544,0.3333333333333333
44.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,Very High,1.4142135623730951,Manufacturing Director,Very High,Divorced,7.632401126601452,130.38404810405294,1.0,No,3.6055512754639887,Excellent,Low,1.0,2.0,Better,2.6457513110645907,0.2777777777777778
53.0,No,Research & Development,2.8284271247461903,Bachelor,Life Sciences,High,Female,High,1.0,Research Scientist,Low,Divorced,9.470008697972764,118.06354221350469,2.0,Yes,4.242640687119285,MISSING,High,1.0,2.0,Better,1.4142135623730951,0.1578947368421052
33.5,No,Research & Development,2.23606797749979,College,Medical,Low,Male,High,2.23606797749979,Research Director,Low,Married,8.390041405755753,92.24424101265076,2.0,No,3.3166247903554,Excellent,High,1.0,3.0,Good,1.4142135623730951,0.2083333333333334
52.0,No,Human Resources,5.0990195135927845,Master,Life Sciences,Very High,Male,High,2.23606797749979,Manager,High,Married,9.746775261248594,72.24956747275377,1.7320508075688772,No,3.3166247903554,Excellent,High,1.0,2.0,Better,1.4142135623730951,0.3333333333333333
37.0,No,Research & Development,2.0,Bachelor,Medical,Low,Male,High,1.4142135623730951,Manufacturing Director,High,Single,8.75573753930647,56.0357029044876,0.0,No,3.6055512754639887,Excellent,Very High,0.0,2.0,Bad,1.4142135623730951,0.5999999999999999
50.0,No,Research & Development,1.7320508075688772,Bachelor,Other,High,Male,High,1.7320508075688772,Manufacturing Director,High,Married,8.336630087637149,98.01020355044672,1.0,No,3.8729833462074175,MISSING,High,1.0,3.0,Better,2.6457513110645907,0.29999999999999993
25.0,No,Research & Development,1.7320508075688772,Bachelor,Life Sciences,High,Male,Low,2.23606797749979,Research Director,Very High,Married,7.788626065625031,136.4734406395618,1.7320508075688772,No,3.7416573867739413,Excellent,Medium,1.0,2.0,Better,2.6457513110645907,0.040000000000000015
45.0,No,Research & Development,2.8284271247461903,College,Life Sciences,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.745761999375512,94.02659198333204,1.7320508075688772,Yes,4.242640687119285,Excellent,High,0.0,2.0,Better,1.4142135623730951,0.7499999999999997
32.0,No,Research & Development,2.449489742783178,Bachelor,Medical,High,Male,High,1.7320508075688772,Research Director,Low,Married,8.577158772583669,121.82774724995943,3.0,No,3.6055512754639887,Excellent,Medium,1.0,2.0,Best,2.6457513110645907,0.5555555555555557
25.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Medium,Single,8.486940148245216,145.3375381654719,1.4142135623730951,Yes,3.4641016151377544,Outstanding,Very High,0.0,2.0,Good,0.0,0.16666666666666666
35.0,Yes,Sales,3.3166247903554,Master,Other,Very High,Male,Very High,1.4142135623730951,Sales Executive,High,Married,7.632401126601452,154.64152094440868,2.8284271247461903,No,3.4641016151377544,Excellent,Very High,0.0,3.0,Better,1.4142135623730951,1.0
22.0,No,Sales,1.0,Bachelor,Marketing,High,Male,High,1.7320508075688772,Sales Executive,High,Single,7.812782818577582,95.37295214053093,1.0,No,3.7416573867739413,MISSING,Low,0.0,2.0,Best,2.6457513110645907,0.1
34.0,No,Research & Development,3.1622776601683795,Master,Life Sciences,Very High,Male,Very High,1.0,Laboratory Technician,High,Married,8.460411177317253,149.98333240730454,1.7320508075688772,Yes,3.6055512754639887,Excellent,High,1.0,3.0,Better,2.6457513110645907,0.8999999999999999
57.5,No,Sales,2.6457513110645907,Master,Marketing,Medium,Female,Very High,1.4142135623730951,Sales Executive,Very High,Divorced,7.9676267393338165,104.36953578511309,0.0,Yes,4.242640687119285,Excellent,Medium,1.0,4.0,Better,2.6457513110645907,0.4999999999999999
34.0,No,Sales,3.7416573867739413,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,8.609590040682205,108.74281585465772,1.4142135623730951,No,3.4641016151377544,Excellent,Very High,0.0,3.0,Better,2.6457513110645907,0.1
