Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40.0,No,Research & Development,1.0,Master,Medical,High,Female,Low,1.4142135623730951,Manufacturing Director,High,Married,8.442254104751742,66.18912297349165,0.0,No,3.4641016151377544,Excellent,Very High,1.0,2.449489742783178,2.0,Better,2.23606797749979,2.0,1.0,2.0
40.0,Yes,Sales,2.23606797749979,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Sales Representative,Very High,Married,7.632401126601452,57.749458871923636,1.7320508075688772,No,3.741657386773941,Excellent,High,1.0,4.358898943540674,3.0,Best,2.6457513110645907,0.0,0.0,0.0
18.0,No,Human Resources,4.123105625617661,Bachelor,Other,Medium,Female,Medium,1.7320508075688772,Human Resources,Low,Single,9.73115592977152,98.83825170448941,1.0,No,3.6055512754639887,Excellent,Low,0.0,3.1622776601683795,2.0,Good,0.0,3.0,0.0,3.0
37.0,No,Sales,1.0,College,Life Sciences,Low,Male,High,1.7320508075688772,Sales Executive,Very High,Married,8.005033344637111,134.506505418883,1.7320508075688772,No,3.741657386773941,MISSING,Very High,1.0,4.898979485566356,2.0,Better,2.449489742783178,0.0,1.0,0.0
26.0,No,Human Resources,3.1622776601683795,Master,Human Resources,Medium,Female,Medium,2.23606797749979,Manager,Very High,Divorced,7.983781068977453,94.13288479590963,1.7320508075688772,No,3.8729833462074175,Excellent,Medium,1.7320508075688772,4.795831523312719,3.0,Good,1.0,2.449489742783178,3.4641016151377544,2.449489742783178
47.0,No,Sales,4.47213595499958,Bachelor,Technical Degree,High,Male,High,1.0,Sales Representative,Very High,Married,7.998335395952983,134.9184939139183,1.0,No,3.8729833462074175,Excellent,Medium,1.0,1.7320508075688772,3.0,Better,0.0,1.0,0.0,1.4142135623730951
36.0,No,Research & Development,2.449489742783178,Below College,Life Sciences,High,Male,Medium,2.0,Healthcare Representative,High,Married,7.940939762327791,107.94443014810908,1.4142135623730951,Yes,4.358898943540674,MISSING,Medium,1.0,5.47722557505166,1.0,Better,2.23606797749979,3.3166247903554,1.4142135623730951,3.4641016151377544
33.0,No,Research & Development,1.4142135623730951,Master,Life Sciences,High,Female,High,1.4142135623730951,Healthcare Representative,Very High,Married,8.146709052203319,75.61745830163825,1.0,No,3.6055512754639887,Excellent,Medium,1.4142135623730951,3.1622776601683795,4.0,Better,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951
42.0,No,Research & Development,2.6457513110645907,Bachelor,Technical Degree,High,Male,High,1.0,Research Scientist,High,Divorced,7.922623574217286,84.56949804746391,1.0,No,3.6055512754639887,MISSING,Medium,1.4142135623730951,1.0,2.0,Good,1.4142135623730951,0.0,0.0,0.0
31.0,Yes,Research & Development,4.58257569495584,College,Medical,Very High,Male,High,1.4142135623730951,Healthcare Representative,Medium,Married,8.336630087637149,104.12492496996096,2.0,No,4.69041575982343,Excellent,Very High,1.0,3.6055512754639887,3.0,Best,1.0,2.6457513110645907,1.7320508075688772,2.6457513110645907
26.0,No,Research & Development,4.898979485566356,Bachelor,Medical,Very High,Male,High,1.0,Laboratory Technician,Medium,Single,7.621684998724611,80.05623023850173,2.8284271247461903,No,4.69041575982343,Excellent,Very High,0.0,2.449489742783178,3.0,Better,1.7320508075688772,1.7320508075688772,1.0,1.4142135623730951
45.0,No,Sales,2.6457513110645907,Bachelor,Marketing,High,Male,High,1.4142135623730951,Sales Executive,Low,Divorced,8.79966169681513,157.46428166412852,2.0,No,3.3166247903554,Excellent,Low,1.7320508075688772,3.8729833462074175,2.0,Better,2.8284271247461903,1.4142135623730951,1.4142135623730951,1.4142135623730951
58.0,No,Sales,1.4142135623730951,College,Life Sciences,Medium,Female,High,1.4142135623730951,Sales Executive,Low,Divorced,9.888424674859085,139.5026881461429,1.7320508075688772,No,3.8729833462074175,Outstanding,Very High,1.0,3.3166247903554,3.0,Better,3.0,2.6457513110645907,1.0,2.6457513110645907
38.0,No,Research & Development,5.0,College,Life Sciences,Medium,Male,Medium,1.4142135623730951,Manufacturing Director,Very High,Married,9.035272443893538,154.55743269089325,0.0,No,3.6055512754639887,Excellent,Very High,1.4142135623730951,3.1622776601683795,3.0,Good,3.3166247903554,2.8284271247461903,1.7320508075688772,2.8284271247461903
35.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,High,Male,High,1.4142135623730951,Laboratory Technician,High,Single,8.894944460956888,153.0620789091799,2.6457513110645907,No,3.3166247903554,Excellent,High,0.0,4.358898943540674,3.0,Better,3.1622776601683795,0.0,0.0,0.0
42.0,No,Human Resources,2.0,Bachelor,Life Sciences,High,Female,Low,1.7320508075688772,Human Resources,High,Married,8.424200324567073,81.20960534321048,2.0,No,4.58257569495584,MISSING,High,1.4142135623730951,3.0,3.0,Best,2.23606797749979,0.0,0.0,1.7320508075688772
45.0,No,Research & Development,4.358898943540674,College,Medical,Medium,Female,High,1.0,Laboratory Technician,Very High,Divorced,9.801510196423664,93.58418669839472,0.0,No,3.3166247903554,Outstanding,High,1.0,1.7320508075688772,4.0,Better,0.0,1.4142135623730951,1.0,1.4142135623730951
32.0,No,Research & Development,3.741657386773941,Bachelor,Medical,High,Male,Medium,2.23606797749979,Research Director,High,Single,8.3133619511344,132.4537655183876,1.0,No,3.741657386773941,Excellent,Low,0.0,4.58257569495584,3.0,Best,1.7320508075688772,2.6457513110645907,2.0,3.0
38.0,No,Research & Development,4.242640687119285,Bachelor,Medical,Medium,Male,Low,1.4142135623730951,Healthcare Representative,Very High,Married,7.95296679092313,156.6492898164559,1.7320508075688772,Yes,4.0,MISSING,High,1.0,3.8729833462074175,2.0,Better,2.6457513110645907,0.0,1.0,0.0
36.0,No,Research & Development,2.449489742783178,Master,Other,Medium,Male,Medium,2.0,Research Director,Very High,Divorced,7.632401126601452,51.6817182376902,2.0,Yes,3.741657386773941,MISSING,High,1.0,4.58257569495584,2.0,Good,4.0,0.0,0.0,0.0
29.0,No,Research & Development,1.7320508075688772,Master,Life Sciences,High,Male,Medium,1.0,Research Scientist,Very High,Married,7.757906208351747,149.9266487319716,1.7320508075688772,No,4.123105625617661,Excellent,Very High,1.7320508075688772,2.449489742783178,1.0,Better,2.449489742783178,0.0,0.0,0.0
39.0,No,Research & Development,3.0,College,Life Sciences,Low,Female,High,1.4142135623730951,Research Scientist,High,Married,8.336630087637149,149.91330828181998,1.7320508075688772,No,3.3166247903554,Excellent,High,1.4142135623730951,3.0,2.0,Good,4.47213595499958,1.7320508075688772,1.4142135623730951,1.7320508075688772
31.0,No,Research & Development,1.0,Master,Other,Very High,Female,High,1.0,Research Scientist,Low,Divorced,8.60813018640834,142.42190842703943,2.23606797749979,No,3.741657386773941,Excellent,High,1.4142135623730951,3.1622776601683795,2.0,Better,3.1622776601683795,1.7320508075688772,1.0,1.7320508075688772
45.0,No,Research & Development,4.795831523312719,College,Medical,High,Female,Very High,1.4142135623730951,Laboratory Technician,Very High,Married,8.660254034256889,110.86027241532469,2.0,No,4.123105625617661,Excellent,High,1.0,4.123105625617661,3.0,Better,3.1622776601683795,1.4142135623730951,0.0,1.7320508075688772
27.5,Yes,Sales,3.0,Bachelor,Marketing,Very High,Male,High,1.0,Sales Representative,Low,Married,7.727094484779839,164.18282492392436,1.0,No,4.358898943540674,Excellent,Low,1.0,1.0,2.0,Good,1.4142135623730951,0.0,1.0,0.0
39.5,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.617267813628348,138.729953506804,1.0,No,4.47213595499958,Excellent,High,1.0,2.6457513110645907,3.0,Better,1.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
27.5,No,Research & Development,4.242640687119285,Master,Life Sciences,Low,Male,High,1.4142135623730951,Manufacturing Director,Very High,Single,7.632401126601452,152.44015219095004,1.4142135623730951,No,4.47213595499958,Excellent,Low,0.0,4.242640687119285,2.0,Better,1.4142135623730951,3.0,0.0,3.0
45.5,No,Research & Development,3.0,Doctor,Life Sciences,Very High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Married,7.798112628829787,119.33985084622823,3.0,No,3.741657386773941,Excellent,Very High,1.0,2.23606797749979,2.0,Bad,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
50.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Female,Medium,1.0,Laboratory Technician,Medium,Married,9.807637226879292,155.08707231745657,2.0,No,3.741657386773941,Excellent,Medium,1.0,2.0,1.0,Better,2.8284271247461903,0.0,0.0,0.0
33.5,Yes,Sales,3.0,Bachelor,Marketing,Very High,Female,High,1.0,Sales Representative,Very High,Single,8.980298078970819,131.16783142218978,1.0,Yes,3.741657386773941,Excellent,Medium,0.0,1.4142135623730951,2.0,Better,2.0,1.4142135623730951,0.0,1.4142135623730951
34.0,Yes,Sales,1.0,Bachelor,Life Sciences,Medium,Male,Medium,1.4142135623730951,Sales Executive,Low,Married,9.035272443893538,72.95889253545451,1.0,No,3.3166247903554,Excellent,Very High,1.0,3.1622776601683795,4.0,Better,3.8729833462074175,2.8284271247461903,2.449489742783178,2.6457513110645907
25.0,No,Human Resources,1.4142135623730951,Below College,Technical Degree,High,Male,High,1.0,Human Resources,High,Divorced,8.35608503102148,154.97419139972953,0.0,Yes,3.3166247903554,Excellent,High,1.0,2.0,1.0,Better,2.23606797749979,1.4142135623730951,1.0,0.0
26.0,No,Research & Development,1.4142135623730951,College,Life Sciences,High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Divorced,8.574707097616844,125.89678312014172,2.23606797749979,No,3.741657386773941,Excellent,Very High,1.0,4.123105625617661,3.0,Best,2.8284271247461903,0.0,0.0,0.0
34.0,No,Research & Development,5.0990195135927845,Doctor,Medical,Low,Male,High,1.7320508075688772,Research Director,Low,Married,8.226038429485483,152.58112596255145,1.7320508075688772,Yes,4.123105625617661,Excellent,High,0.0,4.47213595499958,1.0,Better,1.7320508075688772,0.0,0.0,0.0
35.0,No,Human Resources,1.0,Master,Other,Very High,Female,High,1.0,Human Resources,Medium,Married,7.795646536334593,72.27724399837061,0.0,Yes,3.3166247903554,MISSING,Medium,1.0,2.6457513110645907,3.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
38.0,No,Sales,1.0,Bachelor,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,High,Married,7.632401126601452,141.9718281913704,1.0,No,4.123105625617661,Excellent,Medium,1.0,2.8284271247461903,4.0,Better,3.1622776601683795,2.6457513110645907,2.6457513110645907,2.6457513110645907
37.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Female,High,1.7320508075688772,Manufacturing Director,Medium,Divorced,8.017637159908476,89.66047066572872,0.0,No,4.123105625617661,Excellent,Medium,1.7320508075688772,3.1622776601683795,2.0,Good,4.242640687119285,2.6457513110645907,1.0,2.6457513110645907
45.0,No,Sales,1.4142135623730951,Master,Life Sciences,Low,Male,Medium,2.23606797749979,Manager,High,Single,9.282474969735382,145.01724035437994,1.0,Yes,4.242640687119285,Outstanding,Very High,0.0,5.744562646538029,3.0,Best,4.795831523312719,2.6457513110645907,3.8729833462074175,3.4641016151377544
38.0,No,Sales,1.4142135623730951,College,Medical,High,Male,High,2.0,Manager,High,Divorced,8.746398334109044,118.05930712993364,2.449489742783178,No,3.6055512754639887,Excellent,High,1.0,4.69041575982343,3.0,Best,2.0,3.6055512754639887,3.8729833462074175,1.4142135623730951
29.0,No,Research & Development,1.4142135623730951,Below College,Medical,Medium,Male,Medium,1.0,Laboratory Technician,Very High,Single,9.035272443893538,105.65036677645752,0.0,No,3.6055512754639887,Outstanding,Very High,0.0,2.449489742783178,3.0,Better,3.1622776601683795,1.7320508075688772,1.0,1.4142135623730951
37.0,No,Sales,4.58257569495584,Bachelor,Marketing,High,Male,Very High,1.0,Sales Representative,Very High,Single,8.336630087637149,71.06335201775947,1.0,No,4.123105625617661,Excellent,Very High,0.0,1.4142135623730951,3.0,Better,0.0,1.0,1.4142135623730951,1.4142135623730951
51.0,No,Research & Development,3.0,Below College,Medical,Medium,Male,High,1.0,Laboratory Technician,Low,Married,9.273315171137572,65.90902821313632,1.0,No,3.741657386773941,MISSING,Very High,1.0,2.23606797749979,2.0,Best,2.0,1.7320508075688772,0.0,1.4142135623730951
24.0,No,Research & Development,2.23606797749979,Bachelor,Medical,Medium,Female,High,1.4142135623730951,Manufacturing Director,Low,Single,8.33375100695358,61.538605769061746,0.0,No,4.358898943540674,Excellent,Medium,0.0,3.1622776601683795,3.0,Better,2.23606797749979,2.0,1.0,2.6457513110645907
54.0,No,Research & Development,1.0,Master,Life Sciences,Very High,Female,Medium,2.0,Manager,Low,Married,8.832587702434553,134.15289784421356,2.6457513110645907,No,3.3166247903554,Excellent,Low,1.0,4.58257569495584,2.0,Bad,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
33.5,No,Research & Development,2.6457513110645907,Bachelor,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Single,7.632401126601452,109.20164833920778,1.0,No,4.47213595499958,MISSING,High,0.0,2.6457513110645907,3.0,Better,3.1622776601683795,2.6457513110645907,2.23606797749979,2.6457513110645907
27.0,Yes,Sales,4.358898943540674,Bachelor,Marketing,Low,Male,Very High,1.4142135623730951,Sales Executive,Very High,Single,8.531293315795017,68.20557161991974,2.8284271247461903,Yes,3.6055512754639887,Outstanding,Medium,0.0,3.0,3.0,Good,2.449489742783178,1.4142135623730951,0.0,2.0
45.5,No,Research & Development,2.6457513110645907,Master,Medical,Low,Male,Medium,1.7320508075688772,Healthcare Representative,Very High,Married,8.36264243156764,45.76024475459022,1.7320508075688772,No,3.741657386773941,Outstanding,Very High,1.0,4.898979485566356,2.0,Better,2.0,2.449489742783178,2.23606797749979,4.123105625617661
40.0,No,Research & Development,5.0,Bachelor,Medical,Low,Male,High,1.7320508075688772,Healthcare Representative,High,Single,9.259511415982633,114.38531374263044,1.4142135623730951,No,4.795831523312719,Excellent,Medium,0.0,5.0,2.0,Better,1.4142135623730951,3.741657386773941,3.4641016151377544,3.3166247903554
33.5,No,Sales,2.23606797749979,Bachelor,Marketing,Very High,Male,Medium,1.4142135623730951,Sales Executive,High,Divorced,8.027802848370312,73.69531871157082,1.0,No,3.6055512754639887,Excellent,High,1.7320508075688772,3.1622776601683795,3.0,Better,2.0,3.0,1.0,1.4142135623730951
26.0,No,Research & Development,1.7320508075688772,Master,Medical,High,Female,High,1.4142135623730951,Manufacturing Director,Low,Married,7.885705391243019,116.42164747159352,1.0,No,3.4641016151377544,Excellent,High,1.0,2.8284271247461903,2.0,Best,1.7320508075688772,2.6457513110645907,2.449489742783178,1.7320508075688772
57.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,2.0,Healthcare Representative,Very High,Divorced,7.632401126601452,116.3915804515086,2.6457513110645907,No,3.3166247903554,Excellent,Very High,1.7320508075688772,4.58257569495584,2.0,Better,2.23606797749979,2.6457513110645907,3.3166247903554,2.23606797749979
42.0,No,Sales,5.0990195135927845,Below College,Medical,High,Female,High,1.4142135623730951,Sales Executive,Very High,Single,8.709795057617749,151.0198662428225,1.0,No,4.795831523312719,Excellent,Medium,0.0,2.449489742783178,4.0,Good,2.0,2.23606797749979,1.0,2.0
27.0,No,Human Resources,2.449489742783178,College,Medical,High,Female,High,2.0,Manager,Very High,Single,9.208438564686588,131.83702059740276,1.0,Yes,4.58257569495584,Excellent,Very High,0.0,4.58257569495584,2.0,Better,2.6457513110645907,2.6457513110645907,2.6457513110645907,2.6457513110645907
33.0,No,Research & Development,4.0,College,Medical,Medium,Female,Very High,1.4142135623730951,Healthcare Representative,Low,Single,7.632401126601452,69.45502141674135,0.0,No,4.358898943540674,Excellent,High,0.0,3.0,2.0,Better,1.4142135623730951,1.7320508075688772,0.0,2.6457513110645907
50.0,No,Research & Development,2.8284271247461903,Master,Life Sciences,Medium,Female,Medium,1.7320508075688772,Research Director,Medium,Married,9.259511415982633,125.44321424453376,2.23606797749979,No,4.0,Excellent,Very High,1.4142135623730951,4.0,2.0,Bad,1.7320508075688772,3.0,2.0,2.6457513110645907
45.0,No,Research & Development,2.0,Doctor,Medical,High,Male,Medium,2.0,Manager,Very High,Married,7.685703061234548,74.84650960465693,1.4142135623730951,No,5.0,Excellent,Medium,1.0,4.795831523312719,3.0,Better,2.449489742783178,1.4142135623730951,1.4142135623730951,1.4142135623730951
49.0,No,Sales,3.0,Master,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Single,8.592300663903043,144.04860290887933,1.0,No,4.0,Excellent,Very High,0.0,2.6457513110645907,3.0,Better,3.0,2.23606797749979,0.0,2.6457513110645907
39.0,Yes,Sales,3.4641016151377544,Master,Other,Very High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,9.744960644307893,102.04900783447135,1.7320508075688772,Yes,4.898979485566356,Excellent,Low,0.0,3.6055512754639887,3.0,Best,4.58257569495584,3.0,2.449489742783178,2.6457513110645907
39.0,No,Research & Development,1.0,Below College,Life Sciences,High,Female,High,1.0,Research Scientist,Low,Single,8.745761999375512,120.66896867049124,1.7320508075688772,No,4.123105625617661,Excellent,Very High,0.0,2.8284271247461903,2.0,Good,3.0,0.0,0.0,0.0
34.0,No,Research & Development,2.0,Below College,Life Sciences,Low,Female,High,2.23606797749979,Research Director,Medium,Divorced,7.632401126601452,125.75770354137356,1.7320508075688772,No,3.741657386773941,Excellent,Low,1.4142135623730951,5.291502622129181,3.0,Good,2.23606797749979,2.0,1.0,2.449489742783178
28.0,Yes,Research & Development,4.0,Master,Medical,Low,Male,High,1.0,Laboratory Technician,Medium,Divorced,7.675081857716334,119.07980517283356,1.4142135623730951,Yes,3.6055512754639887,Excellent,Very High,1.0,2.23606797749979,2.0,Better,2.0,1.4142135623730951,0.0,1.4142135623730951
